group,grammatical,sentence,a condition,b condition
944,False,"these cakes, Michelle threw this truck that transported the paperwork quickly",+,-
944,True,"meanwhile, Michelle threw this truck that transported the paperwork quickly",-,-
945,False,"these cakes, Michelle threw her backpack that hauled carefully",+,+
945,False,"meanwhile, Michelle threw her backpack that hauled carefully",-,+
945,False,"these cakes, Michelle threw her backpack that hauled your jacket carefully",+,-
945,True,"meanwhile, Michelle threw her backpack that hauled your jacket carefully",-,-
946,False,"these cakes, Michelle threw her backpack that hauled without falling",+,+
946,False,"meanwhile, Michelle threw her backpack that hauled without falling",-,+
946,False,"these cakes, Michelle threw her backpack that hauled your jacket without falling",+,-
946,True,"meanwhile, Michelle threw her backpack that hauled your jacket without falling",-,-
947,False,"these cakes, Michelle threw her backpack that hauled quickly",+,+
947,False,"meanwhile, Michelle threw her backpack that hauled quickly",-,+
947,False,"these cakes, Michelle threw her backpack that hauled your jacket quickly",+,-
947,True,"meanwhile, Michelle threw her backpack that hauled your jacket quickly",-,-
948,False,"these cakes, Michelle threw her backpack that hauled carefully",+,+
948,False,"meanwhile, Michelle threw her backpack that hauled carefully",-,+
948,False,"these cakes, Michelle threw her backpack that hauled a phone carefully",+,-
948,True,"meanwhile, Michelle threw her backpack that hauled a phone carefully",-,-
949,False,"these cakes, Michelle threw her backpack that hauled without falling",+,+
949,False,"meanwhile, Michelle threw her backpack that hauled without falling",-,+
949,False,"these cakes, Michelle threw her backpack that hauled a phone without falling",+,-
949,True,"meanwhile, Michelle threw her backpack that hauled a phone without falling",-,-
950,False,"these cakes, Michelle threw her backpack that hauled quickly",+,+
950,False,"meanwhile, Michelle threw her backpack that hauled quickly",-,+
950,False,"these cakes, Michelle threw her backpack that hauled a phone quickly",+,-
950,True,"meanwhile, Michelle threw her backpack that hauled a phone quickly",-,-
951,False,"these cakes, Michelle threw her backpack that hauled carefully",+,+
951,False,"meanwhile, Michelle threw her backpack that hauled carefully",-,+
951,False,"these cakes, Michelle threw her backpack that hauled the paperwork carefully",+,-
951,True,"meanwhile, Michelle threw her backpack that hauled the paperwork carefully",-,-
952,False,"these cakes, Michelle threw her backpack that hauled without falling",+,+
952,False,"meanwhile, Michelle threw her backpack that hauled without falling",-,+
952,False,"these cakes, Michelle threw her backpack that hauled the paperwork without falling",+,-
952,True,"meanwhile, Michelle threw her backpack that hauled the paperwork without falling",-,-
953,False,"these cakes, Michelle threw her backpack that hauled quickly",+,+
953,False,"meanwhile, Michelle threw her backpack that hauled quickly",-,+
953,False,"these cakes, Michelle threw her backpack that hauled the paperwork quickly",+,-
953,True,"meanwhile, Michelle threw her backpack that hauled the paperwork quickly",-,-
954,False,"these cakes, Michelle threw her backpack that had carefully",+,+
954,False,"meanwhile, Michelle threw her backpack that had carefully",-,+
954,False,"these cakes, Michelle threw her backpack that had your jacket carefully",+,-
954,True,"meanwhile, Michelle threw her backpack that had your jacket carefully",-,-
955,False,"these cakes, Michelle threw her backpack that had without falling",+,+
955,False,"meanwhile, Michelle threw her backpack that had without falling",-,+
955,False,"these cakes, Michelle threw her backpack that had your jacket without falling",+,-
955,True,"meanwhile, Michelle threw her backpack that had your jacket without falling",-,-
956,False,"these cakes, Michelle threw her backpack that had quickly",+,+
956,False,"meanwhile, Michelle threw her backpack that had quickly",-,+
956,False,"these cakes, Michelle threw her backpack that had your jacket quickly",+,-
956,True,"meanwhile, Michelle threw her backpack that had your jacket quickly",-,-
957,False,"these cakes, Michelle threw her backpack that had carefully",+,+
957,False,"meanwhile, Michelle threw her backpack that had carefully",-,+
957,False,"these cakes, Michelle threw her backpack that had a phone carefully",+,-
957,True,"meanwhile, Michelle threw her backpack that had a phone carefully",-,-
958,False,"these cakes, Michelle threw her backpack that had without falling",+,+
958,False,"meanwhile, Michelle threw her backpack that had without falling",-,+
958,False,"these cakes, Michelle threw her backpack that had a phone without falling",+,-
958,True,"meanwhile, Michelle threw her backpack that had a phone without falling",-,-
959,False,"these cakes, Michelle threw her backpack that had quickly",+,+
959,False,"meanwhile, Michelle threw her backpack that had quickly",-,+
959,False,"these cakes, Michelle threw her backpack that had a phone quickly",+,-
959,True,"meanwhile, Michelle threw her backpack that had a phone quickly",-,-
960,False,"these cakes, Michelle threw her backpack that had carefully",+,+
960,False,"meanwhile, Michelle threw her backpack that had carefully",-,+
960,False,"these cakes, Michelle threw her backpack that had the paperwork carefully",+,-
960,True,"meanwhile, Michelle threw her backpack that had the paperwork carefully",-,-
961,False,"these cakes, Michelle threw her backpack that had without falling",+,+
961,False,"meanwhile, Michelle threw her backpack that had without falling",-,+
961,False,"these cakes, Michelle threw her backpack that had the paperwork without falling",+,-
961,True,"meanwhile, Michelle threw her backpack that had the paperwork without falling",-,-
962,False,"these cakes, Michelle threw her backpack that had quickly",+,+
962,False,"meanwhile, Michelle threw her backpack that had quickly",-,+
962,False,"these cakes, Michelle threw her backpack that had the paperwork quickly",+,-
962,True,"meanwhile, Michelle threw her backpack that had the paperwork quickly",-,-
963,False,"these cakes, Michelle threw her backpack that transported carefully",+,+
963,False,"meanwhile, Michelle threw her backpack that transported carefully",-,+
963,False,"these cakes, Michelle threw her backpack that transported your jacket carefully",+,-
963,True,"meanwhile, Michelle threw her backpack that transported your jacket carefully",-,-
964,False,"these cakes, Michelle threw her backpack that transported without falling",+,+
964,False,"meanwhile, Michelle threw her backpack that transported without falling",-,+
964,False,"these cakes, Michelle threw her backpack that transported your jacket without falling",+,-
964,True,"meanwhile, Michelle threw her backpack that transported your jacket without falling",-,-
965,False,"these cakes, Michelle threw her backpack that transported quickly",+,+
965,False,"meanwhile, Michelle threw her backpack that transported quickly",-,+
965,False,"these cakes, Michelle threw her backpack that transported your jacket quickly",+,-
965,True,"meanwhile, Michelle threw her backpack that transported your jacket quickly",-,-
966,False,"these cakes, Michelle threw her backpack that transported carefully",+,+
966,False,"meanwhile, Michelle threw her backpack that transported carefully",-,+
966,False,"these cakes, Michelle threw her backpack that transported a phone carefully",+,-
966,True,"meanwhile, Michelle threw her backpack that transported a phone carefully",-,-
967,False,"these cakes, Michelle threw her backpack that transported without falling",+,+
967,False,"meanwhile, Michelle threw her backpack that transported without falling",-,+
967,False,"these cakes, Michelle threw her backpack that transported a phone without falling",+,-
967,True,"meanwhile, Michelle threw her backpack that transported a phone without falling",-,-
968,False,"these cakes, Michelle threw her backpack that transported quickly",+,+
968,False,"meanwhile, Michelle threw her backpack that transported quickly",-,+
968,False,"these cakes, Michelle threw her backpack that transported a phone quickly",+,-
968,True,"meanwhile, Michelle threw her backpack that transported a phone quickly",-,-
969,False,"these cakes, Michelle threw her backpack that transported carefully",+,+
969,False,"meanwhile, Michelle threw her backpack that transported carefully",-,+
969,False,"these cakes, Michelle threw her backpack that transported the paperwork carefully",+,-
969,True,"meanwhile, Michelle threw her backpack that transported the paperwork carefully",-,-
970,False,"these cakes, Michelle threw her backpack that transported without falling",+,+
970,False,"meanwhile, Michelle threw her backpack that transported without falling",-,+
970,False,"these cakes, Michelle threw her backpack that transported the paperwork without falling",+,-
970,True,"meanwhile, Michelle threw her backpack that transported the paperwork without falling",-,-
971,False,"these cakes, Michelle threw her backpack that transported quickly",+,+
971,False,"meanwhile, Michelle threw her backpack that transported quickly",-,+
971,False,"these cakes, Michelle threw her backpack that transported the paperwork quickly",+,-
971,True,"meanwhile, Michelle threw her backpack that transported the paperwork quickly",-,-
972,False,"these cakes, Susan lifted the box that hauled carefully",+,+
972,False,"still, Susan lifted the box that hauled carefully",-,+
972,False,"these cakes, Susan lifted the box that hauled your jacket carefully",+,-
972,True,"still, Susan lifted the box that hauled your jacket carefully",-,-
973,False,"these cakes, Susan lifted the box that hauled without falling",+,+
973,False,"still, Susan lifted the box that hauled without falling",-,+
973,False,"these cakes, Susan lifted the box that hauled your jacket without falling",+,-
973,True,"still, Susan lifted the box that hauled your jacket without falling",-,-
974,False,"these cakes, Susan lifted the box that hauled quickly",+,+
974,False,"still, Susan lifted the box that hauled quickly",-,+
974,False,"these cakes, Susan lifted the box that hauled your jacket quickly",+,-
974,True,"still, Susan lifted the box that hauled your jacket quickly",-,-
975,False,"these cakes, Susan lifted the box that hauled carefully",+,+
975,False,"still, Susan lifted the box that hauled carefully",-,+
975,False,"these cakes, Susan lifted the box that hauled a phone carefully",+,-
975,True,"still, Susan lifted the box that hauled a phone carefully",-,-
976,False,"these cakes, Susan lifted the box that hauled without falling",+,+
976,False,"still, Susan lifted the box that hauled without falling",-,+
976,False,"these cakes, Susan lifted the box that hauled a phone without falling",+,-
976,True,"still, Susan lifted the box that hauled a phone without falling",-,-
977,False,"these cakes, Susan lifted the box that hauled quickly",+,+
977,False,"still, Susan lifted the box that hauled quickly",-,+
977,False,"these cakes, Susan lifted the box that hauled a phone quickly",+,-
977,True,"still, Susan lifted the box that hauled a phone quickly",-,-
978,False,"these cakes, Susan lifted the box that hauled carefully",+,+
978,False,"still, Susan lifted the box that hauled carefully",-,+
978,False,"these cakes, Susan lifted the box that hauled the paperwork carefully",+,-
978,True,"still, Susan lifted the box that hauled the paperwork carefully",-,-
979,False,"these cakes, Susan lifted the box that hauled without falling",+,+
979,False,"still, Susan lifted the box that hauled without falling",-,+
979,False,"these cakes, Susan lifted the box that hauled the paperwork without falling",+,-
979,True,"still, Susan lifted the box that hauled the paperwork without falling",-,-
980,False,"these cakes, Susan lifted the box that hauled quickly",+,+
980,False,"still, Susan lifted the box that hauled quickly",-,+
980,False,"these cakes, Susan lifted the box that hauled the paperwork quickly",+,-
980,True,"still, Susan lifted the box that hauled the paperwork quickly",-,-
981,False,"these cakes, Susan lifted the box that had carefully",+,+
981,False,"still, Susan lifted the box that had carefully",-,+
981,False,"these cakes, Susan lifted the box that had your jacket carefully",+,-
981,True,"still, Susan lifted the box that had your jacket carefully",-,-
982,False,"these cakes, Susan lifted the box that had without falling",+,+
982,False,"still, Susan lifted the box that had without falling",-,+
982,False,"these cakes, Susan lifted the box that had your jacket without falling",+,-
982,True,"still, Susan lifted the box that had your jacket without falling",-,-
983,False,"these cakes, Susan lifted the box that had quickly",+,+
983,False,"still, Susan lifted the box that had quickly",-,+
983,False,"these cakes, Susan lifted the box that had your jacket quickly",+,-
983,True,"still, Susan lifted the box that had your jacket quickly",-,-
984,False,"these cakes, Susan lifted the box that had carefully",+,+
984,False,"still, Susan lifted the box that had carefully",-,+
984,False,"these cakes, Susan lifted the box that had a phone carefully",+,-
984,True,"still, Susan lifted the box that had a phone carefully",-,-
985,False,"these cakes, Susan lifted the box that had without falling",+,+
985,False,"still, Susan lifted the box that had without falling",-,+
985,False,"these cakes, Susan lifted the box that had a phone without falling",+,-
985,True,"still, Susan lifted the box that had a phone without falling",-,-
986,False,"these cakes, Susan lifted the box that had quickly",+,+
986,False,"still, Susan lifted the box that had quickly",-,+
986,False,"these cakes, Susan lifted the box that had a phone quickly",+,-
986,True,"still, Susan lifted the box that had a phone quickly",-,-
987,False,"these cakes, Susan lifted the box that had carefully",+,+
987,False,"still, Susan lifted the box that had carefully",-,+
987,False,"these cakes, Susan lifted the box that had the paperwork carefully",+,-
987,True,"still, Susan lifted the box that had the paperwork carefully",-,-
988,False,"these cakes, Susan lifted the box that had without falling",+,+
988,False,"still, Susan lifted the box that had without falling",-,+
988,False,"these cakes, Susan lifted the box that had the paperwork without falling",+,-
988,True,"still, Susan lifted the box that had the paperwork without falling",-,-
989,False,"these cakes, Susan lifted the box that had quickly",+,+
989,False,"still, Susan lifted the box that had quickly",-,+
989,False,"these cakes, Susan lifted the box that had the paperwork quickly",+,-
989,True,"still, Susan lifted the box that had the paperwork quickly",-,-
990,False,"these cakes, Susan lifted the box that transported carefully",+,+
990,False,"still, Susan lifted the box that transported carefully",-,+
990,False,"these cakes, Susan lifted the box that transported your jacket carefully",+,-
990,True,"still, Susan lifted the box that transported your jacket carefully",-,-
991,False,"these cakes, Susan lifted the box that transported without falling",+,+
991,False,"still, Susan lifted the box that transported without falling",-,+
991,False,"these cakes, Susan lifted the box that transported your jacket without falling",+,-
991,True,"still, Susan lifted the box that transported your jacket without falling",-,-
992,False,"these cakes, Susan lifted the box that transported quickly",+,+
992,False,"still, Susan lifted the box that transported quickly",-,+
992,False,"these cakes, Susan lifted the box that transported your jacket quickly",+,-
992,True,"still, Susan lifted the box that transported your jacket quickly",-,-
993,False,"these cakes, Susan lifted the box that transported carefully",+,+
993,False,"still, Susan lifted the box that transported carefully",-,+
993,False,"these cakes, Susan lifted the box that transported a phone carefully",+,-
993,True,"still, Susan lifted the box that transported a phone carefully",-,-
994,False,"these cakes, Susan lifted the box that transported without falling",+,+
994,False,"still, Susan lifted the box that transported without falling",-,+
994,False,"these cakes, Susan lifted the box that transported a phone without falling",+,-
994,True,"still, Susan lifted the box that transported a phone without falling",-,-
995,False,"these cakes, Susan lifted the box that transported quickly",+,+
995,False,"still, Susan lifted the box that transported quickly",-,+
995,False,"these cakes, Susan lifted the box that transported a phone quickly",+,-
995,True,"still, Susan lifted the box that transported a phone quickly",-,-
996,False,"these cakes, Susan lifted the box that transported carefully",+,+
996,False,"still, Susan lifted the box that transported carefully",-,+
996,False,"these cakes, Susan lifted the box that transported the paperwork carefully",+,-
996,True,"still, Susan lifted the box that transported the paperwork carefully",-,-
997,False,"these cakes, Susan lifted the box that transported without falling",+,+
997,False,"still, Susan lifted the box that transported without falling",-,+
997,False,"these cakes, Susan lifted the box that transported the paperwork without falling",+,-
997,True,"still, Susan lifted the box that transported the paperwork without falling",-,-
998,False,"these cakes, Susan lifted the box that transported quickly",+,+
998,False,"still, Susan lifted the box that transported quickly",-,+
998,False,"these cakes, Susan lifted the box that transported the paperwork quickly",+,-
998,True,"still, Susan lifted the box that transported the paperwork quickly",-,-
999,False,"these cakes, Susan lifted this truck that hauled carefully",+,+
999,False,"still, Susan lifted this truck that hauled carefully",-,+
999,False,"these cakes, Susan lifted this truck that hauled your jacket carefully",+,-
999,True,"still, Susan lifted this truck that hauled your jacket carefully",-,-
1000,False,"these cakes, Susan lifted this truck that hauled without falling",+,+
1000,False,"still, Susan lifted this truck that hauled without falling",-,+
1000,False,"these cakes, Susan lifted this truck that hauled your jacket without falling",+,-
1000,True,"still, Susan lifted this truck that hauled your jacket without falling",-,-
1001,False,"these cakes, Susan lifted this truck that hauled quickly",+,+
1001,False,"still, Susan lifted this truck that hauled quickly",-,+
1001,False,"these cakes, Susan lifted this truck that hauled your jacket quickly",+,-
1001,True,"still, Susan lifted this truck that hauled your jacket quickly",-,-
1002,False,"these cakes, Susan lifted this truck that hauled carefully",+,+
1002,False,"still, Susan lifted this truck that hauled carefully",-,+
1002,False,"these cakes, Susan lifted this truck that hauled a phone carefully",+,-
1002,True,"still, Susan lifted this truck that hauled a phone carefully",-,-
1003,False,"these cakes, Susan lifted this truck that hauled without falling",+,+
1003,False,"still, Susan lifted this truck that hauled without falling",-,+
1003,False,"these cakes, Susan lifted this truck that hauled a phone without falling",+,-
1003,True,"still, Susan lifted this truck that hauled a phone without falling",-,-
1004,False,"these cakes, Susan lifted this truck that hauled quickly",+,+
1004,False,"still, Susan lifted this truck that hauled quickly",-,+
1004,False,"these cakes, Susan lifted this truck that hauled a phone quickly",+,-
1004,True,"still, Susan lifted this truck that hauled a phone quickly",-,-
1005,False,"these cakes, Susan lifted this truck that hauled carefully",+,+
1005,False,"still, Susan lifted this truck that hauled carefully",-,+
1005,False,"these cakes, Susan lifted this truck that hauled the paperwork carefully",+,-
1005,True,"still, Susan lifted this truck that hauled the paperwork carefully",-,-
1006,False,"these cakes, Susan lifted this truck that hauled without falling",+,+
1006,False,"still, Susan lifted this truck that hauled without falling",-,+
1006,False,"these cakes, Susan lifted this truck that hauled the paperwork without falling",+,-
1006,True,"still, Susan lifted this truck that hauled the paperwork without falling",-,-
1007,False,"these cakes, Susan lifted this truck that hauled quickly",+,+
1007,False,"still, Susan lifted this truck that hauled quickly",-,+
1007,False,"these cakes, Susan lifted this truck that hauled the paperwork quickly",+,-
1007,True,"still, Susan lifted this truck that hauled the paperwork quickly",-,-
1008,False,"these cakes, Susan lifted this truck that had carefully",+,+
1008,False,"still, Susan lifted this truck that had carefully",-,+
1008,False,"these cakes, Susan lifted this truck that had your jacket carefully",+,-
1008,True,"still, Susan lifted this truck that had your jacket carefully",-,-
1009,False,"these cakes, Susan lifted this truck that had without falling",+,+
1009,False,"still, Susan lifted this truck that had without falling",-,+
1009,False,"these cakes, Susan lifted this truck that had your jacket without falling",+,-
1009,True,"still, Susan lifted this truck that had your jacket without falling",-,-
1010,False,"these cakes, Susan lifted this truck that had quickly",+,+
1010,False,"still, Susan lifted this truck that had quickly",-,+
1010,False,"these cakes, Susan lifted this truck that had your jacket quickly",+,-
1010,True,"still, Susan lifted this truck that had your jacket quickly",-,-
1011,False,"these cakes, Susan lifted this truck that had carefully",+,+
1011,False,"still, Susan lifted this truck that had carefully",-,+
1011,False,"these cakes, Susan lifted this truck that had a phone carefully",+,-
1011,True,"still, Susan lifted this truck that had a phone carefully",-,-
1012,False,"these cakes, Susan lifted this truck that had without falling",+,+
1012,False,"still, Susan lifted this truck that had without falling",-,+
1012,False,"these cakes, Susan lifted this truck that had a phone without falling",+,-
1012,True,"still, Susan lifted this truck that had a phone without falling",-,-
1013,False,"these cakes, Susan lifted this truck that had quickly",+,+
1013,False,"still, Susan lifted this truck that had quickly",-,+
1013,False,"these cakes, Susan lifted this truck that had a phone quickly",+,-
1013,True,"still, Susan lifted this truck that had a phone quickly",-,-
1014,False,"these cakes, Susan lifted this truck that had carefully",+,+
1014,False,"still, Susan lifted this truck that had carefully",-,+
1014,False,"these cakes, Susan lifted this truck that had the paperwork carefully",+,-
1014,True,"still, Susan lifted this truck that had the paperwork carefully",-,-
1015,False,"these cakes, Susan lifted this truck that had without falling",+,+
1015,False,"still, Susan lifted this truck that had without falling",-,+
1015,False,"these cakes, Susan lifted this truck that had the paperwork without falling",+,-
1015,True,"still, Susan lifted this truck that had the paperwork without falling",-,-
1016,False,"these cakes, Susan lifted this truck that had quickly",+,+
1016,False,"still, Susan lifted this truck that had quickly",-,+
1016,False,"these cakes, Susan lifted this truck that had the paperwork quickly",+,-
1016,True,"still, Susan lifted this truck that had the paperwork quickly",-,-
1017,False,"these cakes, Susan lifted this truck that transported carefully",+,+
1017,False,"still, Susan lifted this truck that transported carefully",-,+
1017,False,"these cakes, Susan lifted this truck that transported your jacket carefully",+,-
1017,True,"still, Susan lifted this truck that transported your jacket carefully",-,-
1018,False,"these cakes, Susan lifted this truck that transported without falling",+,+
1018,False,"still, Susan lifted this truck that transported without falling",-,+
1018,False,"these cakes, Susan lifted this truck that transported your jacket without falling",+,-
1018,True,"still, Susan lifted this truck that transported your jacket without falling",-,-
1019,False,"these cakes, Susan lifted this truck that transported quickly",+,+
1019,False,"still, Susan lifted this truck that transported quickly",-,+
1019,False,"these cakes, Susan lifted this truck that transported your jacket quickly",+,-
1019,True,"still, Susan lifted this truck that transported your jacket quickly",-,-
1020,False,"these cakes, Susan lifted this truck that transported carefully",+,+
1020,False,"still, Susan lifted this truck that transported carefully",-,+
1020,False,"these cakes, Susan lifted this truck that transported a phone carefully",+,-
1020,True,"still, Susan lifted this truck that transported a phone carefully",-,-
1021,False,"these cakes, Susan lifted this truck that transported without falling",+,+
1021,False,"still, Susan lifted this truck that transported without falling",-,+
1021,False,"these cakes, Susan lifted this truck that transported a phone without falling",+,-
1021,True,"still, Susan lifted this truck that transported a phone without falling",-,-
1022,False,"these cakes, Susan lifted this truck that transported quickly",+,+
1022,False,"still, Susan lifted this truck that transported quickly",-,+
1022,False,"these cakes, Susan lifted this truck that transported a phone quickly",+,-
1022,True,"still, Susan lifted this truck that transported a phone quickly",-,-
1023,False,"these cakes, Susan lifted this truck that transported carefully",+,+
1023,False,"still, Susan lifted this truck that transported carefully",-,+
1023,False,"these cakes, Susan lifted this truck that transported the paperwork carefully",+,-
1023,True,"still, Susan lifted this truck that transported the paperwork carefully",-,-
1024,False,"these cakes, Susan lifted this truck that transported without falling",+,+
1024,False,"still, Susan lifted this truck that transported without falling",-,+
1024,False,"these cakes, Susan lifted this truck that transported the paperwork without falling",+,-
1024,True,"still, Susan lifted this truck that transported the paperwork without falling",-,-
1025,False,"these cakes, Susan lifted this truck that transported quickly",+,+
1025,False,"still, Susan lifted this truck that transported quickly",-,+
1025,False,"these cakes, Susan lifted this truck that transported the paperwork quickly",+,-
1025,True,"still, Susan lifted this truck that transported the paperwork quickly",-,-
1026,False,"these cakes, Susan lifted her backpack that hauled carefully",+,+
1026,False,"still, Susan lifted her backpack that hauled carefully",-,+
1026,False,"these cakes, Susan lifted her backpack that hauled your jacket carefully",+,-
1026,True,"still, Susan lifted her backpack that hauled your jacket carefully",-,-
1027,False,"these cakes, Susan lifted her backpack that hauled without falling",+,+
1027,False,"still, Susan lifted her backpack that hauled without falling",-,+
1027,False,"these cakes, Susan lifted her backpack that hauled your jacket without falling",+,-
1027,True,"still, Susan lifted her backpack that hauled your jacket without falling",-,-
1028,False,"these cakes, Susan lifted her backpack that hauled quickly",+,+
1028,False,"still, Susan lifted her backpack that hauled quickly",-,+
1028,False,"these cakes, Susan lifted her backpack that hauled your jacket quickly",+,-
1028,True,"still, Susan lifted her backpack that hauled your jacket quickly",-,-
1029,False,"these cakes, Susan lifted her backpack that hauled carefully",+,+
1029,False,"still, Susan lifted her backpack that hauled carefully",-,+
1029,False,"these cakes, Susan lifted her backpack that hauled a phone carefully",+,-
1029,True,"still, Susan lifted her backpack that hauled a phone carefully",-,-
1030,False,"these cakes, Susan lifted her backpack that hauled without falling",+,+
1030,False,"still, Susan lifted her backpack that hauled without falling",-,+
1030,False,"these cakes, Susan lifted her backpack that hauled a phone without falling",+,-
1030,True,"still, Susan lifted her backpack that hauled a phone without falling",-,-
1031,False,"these cakes, Susan lifted her backpack that hauled quickly",+,+
1031,False,"still, Susan lifted her backpack that hauled quickly",-,+
1031,False,"these cakes, Susan lifted her backpack that hauled a phone quickly",+,-
1031,True,"still, Susan lifted her backpack that hauled a phone quickly",-,-
1032,False,"these cakes, Susan lifted her backpack that hauled carefully",+,+
1032,False,"still, Susan lifted her backpack that hauled carefully",-,+
1032,False,"these cakes, Susan lifted her backpack that hauled the paperwork carefully",+,-
1032,True,"still, Susan lifted her backpack that hauled the paperwork carefully",-,-
1033,False,"these cakes, Susan lifted her backpack that hauled without falling",+,+
1033,False,"still, Susan lifted her backpack that hauled without falling",-,+
1033,False,"these cakes, Susan lifted her backpack that hauled the paperwork without falling",+,-
1033,True,"still, Susan lifted her backpack that hauled the paperwork without falling",-,-
1034,False,"these cakes, Susan lifted her backpack that hauled quickly",+,+
1034,False,"still, Susan lifted her backpack that hauled quickly",-,+
1034,False,"these cakes, Susan lifted her backpack that hauled the paperwork quickly",+,-
1034,True,"still, Susan lifted her backpack that hauled the paperwork quickly",-,-
1035,False,"these cakes, Susan lifted her backpack that had carefully",+,+
1035,False,"still, Susan lifted her backpack that had carefully",-,+
1035,False,"these cakes, Susan lifted her backpack that had your jacket carefully",+,-
1035,True,"still, Susan lifted her backpack that had your jacket carefully",-,-
1036,False,"these cakes, Susan lifted her backpack that had without falling",+,+
1036,False,"still, Susan lifted her backpack that had without falling",-,+
1036,False,"these cakes, Susan lifted her backpack that had your jacket without falling",+,-
1036,True,"still, Susan lifted her backpack that had your jacket without falling",-,-
1037,False,"these cakes, Susan lifted her backpack that had quickly",+,+
1037,False,"still, Susan lifted her backpack that had quickly",-,+
1037,False,"these cakes, Susan lifted her backpack that had your jacket quickly",+,-
1037,True,"still, Susan lifted her backpack that had your jacket quickly",-,-
1038,False,"these cakes, Susan lifted her backpack that had carefully",+,+
1038,False,"still, Susan lifted her backpack that had carefully",-,+
1038,False,"these cakes, Susan lifted her backpack that had a phone carefully",+,-
1038,True,"still, Susan lifted her backpack that had a phone carefully",-,-
1039,False,"these cakes, Susan lifted her backpack that had without falling",+,+
1039,False,"still, Susan lifted her backpack that had without falling",-,+
1039,False,"these cakes, Susan lifted her backpack that had a phone without falling",+,-
1039,True,"still, Susan lifted her backpack that had a phone without falling",-,-
1040,False,"these cakes, Susan lifted her backpack that had quickly",+,+
1040,False,"still, Susan lifted her backpack that had quickly",-,+
1040,False,"these cakes, Susan lifted her backpack that had a phone quickly",+,-
1040,True,"still, Susan lifted her backpack that had a phone quickly",-,-
1041,False,"these cakes, Susan lifted her backpack that had carefully",+,+
1041,False,"still, Susan lifted her backpack that had carefully",-,+
1041,False,"these cakes, Susan lifted her backpack that had the paperwork carefully",+,-
1041,True,"still, Susan lifted her backpack that had the paperwork carefully",-,-
1042,False,"these cakes, Susan lifted her backpack that had without falling",+,+
1042,False,"still, Susan lifted her backpack that had without falling",-,+
1042,False,"these cakes, Susan lifted her backpack that had the paperwork without falling",+,-
1042,True,"still, Susan lifted her backpack that had the paperwork without falling",-,-
1043,False,"these cakes, Susan lifted her backpack that had quickly",+,+
1043,False,"still, Susan lifted her backpack that had quickly",-,+
1043,False,"these cakes, Susan lifted her backpack that had the paperwork quickly",+,-
1043,True,"still, Susan lifted her backpack that had the paperwork quickly",-,-
1044,False,"these cakes, Susan lifted her backpack that transported carefully",+,+
1044,False,"still, Susan lifted her backpack that transported carefully",-,+
1044,False,"these cakes, Susan lifted her backpack that transported your jacket carefully",+,-
1044,True,"still, Susan lifted her backpack that transported your jacket carefully",-,-
1045,False,"these cakes, Susan lifted her backpack that transported without falling",+,+
1045,False,"still, Susan lifted her backpack that transported without falling",-,+
1045,False,"these cakes, Susan lifted her backpack that transported your jacket without falling",+,-
1045,True,"still, Susan lifted her backpack that transported your jacket without falling",-,-
1046,False,"these cakes, Susan lifted her backpack that transported quickly",+,+
1046,False,"still, Susan lifted her backpack that transported quickly",-,+
1046,False,"these cakes, Susan lifted her backpack that transported your jacket quickly",+,-
1046,True,"still, Susan lifted her backpack that transported your jacket quickly",-,-
1047,False,"these cakes, Susan lifted her backpack that transported carefully",+,+
1047,False,"still, Susan lifted her backpack that transported carefully",-,+
1047,False,"these cakes, Susan lifted her backpack that transported a phone carefully",+,-
1047,True,"still, Susan lifted her backpack that transported a phone carefully",-,-
1048,False,"these cakes, Susan lifted her backpack that transported without falling",+,+
1048,False,"still, Susan lifted her backpack that transported without falling",-,+
1048,False,"these cakes, Susan lifted her backpack that transported a phone without falling",+,-
1048,True,"still, Susan lifted her backpack that transported a phone without falling",-,-
1049,False,"these cakes, Susan lifted her backpack that transported quickly",+,+
1049,False,"still, Susan lifted her backpack that transported quickly",-,+
1049,False,"these cakes, Susan lifted her backpack that transported a phone quickly",+,-
1049,True,"still, Susan lifted her backpack that transported a phone quickly",-,-
1050,False,"these cakes, Susan lifted her backpack that transported carefully",+,+
1050,False,"still, Susan lifted her backpack that transported carefully",-,+
1050,False,"these cakes, Susan lifted her backpack that transported the paperwork carefully",+,-
1050,True,"still, Susan lifted her backpack that transported the paperwork carefully",-,-
1051,False,"these cakes, Susan lifted her backpack that transported without falling",+,+
1051,False,"still, Susan lifted her backpack that transported without falling",-,+
1051,False,"these cakes, Susan lifted her backpack that transported the paperwork without falling",+,-
1051,True,"still, Susan lifted her backpack that transported the paperwork without falling",-,-
1052,False,"these cakes, Susan lifted her backpack that transported quickly",+,+
1052,False,"still, Susan lifted her backpack that transported quickly",-,+
1052,False,"these cakes, Susan lifted her backpack that transported the paperwork quickly",+,-
1052,True,"still, Susan lifted her backpack that transported the paperwork quickly",-,-
1053,False,"these cakes, Susan stole the box that hauled carefully",+,+
1053,False,"still, Susan stole the box that hauled carefully",-,+
1053,False,"these cakes, Susan stole the box that hauled your jacket carefully",+,-
1053,True,"still, Susan stole the box that hauled your jacket carefully",-,-
1054,False,"these cakes, Susan stole the box that hauled without falling",+,+
1054,False,"still, Susan stole the box that hauled without falling",-,+
