group,grammatical,sentence,a condition,b condition
184,False,"these cakes, Susan threw the box that transported a phone without falling",+,-
184,True,Susan threw the box that transported a phone without falling,-,-
185,False,"these cakes, Susan threw the box that transported quickly",+,+
185,False,Susan threw the box that transported quickly,-,+
185,False,"these cakes, Susan threw the box that transported a phone quickly",+,-
185,True,Susan threw the box that transported a phone quickly,-,-
186,False,"these cakes, Susan threw the box that transported carefully",+,+
186,False,Susan threw the box that transported carefully,-,+
186,False,"these cakes, Susan threw the box that transported the paperwork carefully",+,-
186,True,Susan threw the box that transported the paperwork carefully,-,-
187,False,"these cakes, Susan threw the box that transported without falling",+,+
187,False,Susan threw the box that transported without falling,-,+
187,False,"these cakes, Susan threw the box that transported the paperwork without falling",+,-
187,True,Susan threw the box that transported the paperwork without falling,-,-
188,False,"these cakes, Susan threw the box that transported quickly",+,+
188,False,Susan threw the box that transported quickly,-,+
188,False,"these cakes, Susan threw the box that transported the paperwork quickly",+,-
188,True,Susan threw the box that transported the paperwork quickly,-,-
189,False,"these cakes, Susan threw this truck that hauled carefully",+,+
189,False,Susan threw this truck that hauled carefully,-,+
189,False,"these cakes, Susan threw this truck that hauled your jacket carefully",+,-
189,True,Susan threw this truck that hauled your jacket carefully,-,-
190,False,"these cakes, Susan threw this truck that hauled without falling",+,+
190,False,Susan threw this truck that hauled without falling,-,+
190,False,"these cakes, Susan threw this truck that hauled your jacket without falling",+,-
190,True,Susan threw this truck that hauled your jacket without falling,-,-
191,False,"these cakes, Susan threw this truck that hauled quickly",+,+
191,False,Susan threw this truck that hauled quickly,-,+
191,False,"these cakes, Susan threw this truck that hauled your jacket quickly",+,-
191,True,Susan threw this truck that hauled your jacket quickly,-,-
192,False,"these cakes, Susan threw this truck that hauled carefully",+,+
192,False,Susan threw this truck that hauled carefully,-,+
192,False,"these cakes, Susan threw this truck that hauled a phone carefully",+,-
192,True,Susan threw this truck that hauled a phone carefully,-,-
193,False,"these cakes, Susan threw this truck that hauled without falling",+,+
193,False,Susan threw this truck that hauled without falling,-,+
193,False,"these cakes, Susan threw this truck that hauled a phone without falling",+,-
193,True,Susan threw this truck that hauled a phone without falling,-,-
194,False,"these cakes, Susan threw this truck that hauled quickly",+,+
194,False,Susan threw this truck that hauled quickly,-,+
194,False,"these cakes, Susan threw this truck that hauled a phone quickly",+,-
194,True,Susan threw this truck that hauled a phone quickly,-,-
195,False,"these cakes, Susan threw this truck that hauled carefully",+,+
195,False,Susan threw this truck that hauled carefully,-,+
195,False,"these cakes, Susan threw this truck that hauled the paperwork carefully",+,-
195,True,Susan threw this truck that hauled the paperwork carefully,-,-
196,False,"these cakes, Susan threw this truck that hauled without falling",+,+
196,False,Susan threw this truck that hauled without falling,-,+
196,False,"these cakes, Susan threw this truck that hauled the paperwork without falling",+,-
196,True,Susan threw this truck that hauled the paperwork without falling,-,-
197,False,"these cakes, Susan threw this truck that hauled quickly",+,+
197,False,Susan threw this truck that hauled quickly,-,+
197,False,"these cakes, Susan threw this truck that hauled the paperwork quickly",+,-
197,True,Susan threw this truck that hauled the paperwork quickly,-,-
198,False,"these cakes, Susan threw this truck that had carefully",+,+
198,False,Susan threw this truck that had carefully,-,+
198,False,"these cakes, Susan threw this truck that had your jacket carefully",+,-
198,True,Susan threw this truck that had your jacket carefully,-,-
199,False,"these cakes, Susan threw this truck that had without falling",+,+
199,False,Susan threw this truck that had without falling,-,+
199,False,"these cakes, Susan threw this truck that had your jacket without falling",+,-
199,True,Susan threw this truck that had your jacket without falling,-,-
200,False,"these cakes, Susan threw this truck that had quickly",+,+
200,False,Susan threw this truck that had quickly,-,+
200,False,"these cakes, Susan threw this truck that had your jacket quickly",+,-
200,True,Susan threw this truck that had your jacket quickly,-,-
201,False,"these cakes, Susan threw this truck that had carefully",+,+
201,False,Susan threw this truck that had carefully,-,+
201,False,"these cakes, Susan threw this truck that had a phone carefully",+,-
201,True,Susan threw this truck that had a phone carefully,-,-
202,False,"these cakes, Susan threw this truck that had without falling",+,+
202,False,Susan threw this truck that had without falling,-,+
202,False,"these cakes, Susan threw this truck that had a phone without falling",+,-
202,True,Susan threw this truck that had a phone without falling,-,-
203,False,"these cakes, Susan threw this truck that had quickly",+,+
203,False,Susan threw this truck that had quickly,-,+
203,False,"these cakes, Susan threw this truck that had a phone quickly",+,-
203,True,Susan threw this truck that had a phone quickly,-,-
204,False,"these cakes, Susan threw this truck that had carefully",+,+
204,False,Susan threw this truck that had carefully,-,+
204,False,"these cakes, Susan threw this truck that had the paperwork carefully",+,-
204,True,Susan threw this truck that had the paperwork carefully,-,-
205,False,"these cakes, Susan threw this truck that had without falling",+,+
205,False,Susan threw this truck that had without falling,-,+
205,False,"these cakes, Susan threw this truck that had the paperwork without falling",+,-
205,True,Susan threw this truck that had the paperwork without falling,-,-
206,False,"these cakes, Susan threw this truck that had quickly",+,+
206,False,Susan threw this truck that had quickly,-,+
206,False,"these cakes, Susan threw this truck that had the paperwork quickly",+,-
206,True,Susan threw this truck that had the paperwork quickly,-,-
207,False,"these cakes, Susan threw this truck that transported carefully",+,+
207,False,Susan threw this truck that transported carefully,-,+
207,False,"these cakes, Susan threw this truck that transported your jacket carefully",+,-
207,True,Susan threw this truck that transported your jacket carefully,-,-
208,False,"these cakes, Susan threw this truck that transported without falling",+,+
208,False,Susan threw this truck that transported without falling,-,+
208,False,"these cakes, Susan threw this truck that transported your jacket without falling",+,-
208,True,Susan threw this truck that transported your jacket without falling,-,-
209,False,"these cakes, Susan threw this truck that transported quickly",+,+
209,False,Susan threw this truck that transported quickly,-,+
209,False,"these cakes, Susan threw this truck that transported your jacket quickly",+,-
209,True,Susan threw this truck that transported your jacket quickly,-,-
210,False,"these cakes, Susan threw this truck that transported carefully",+,+
210,False,Susan threw this truck that transported carefully,-,+
210,False,"these cakes, Susan threw this truck that transported a phone carefully",+,-
210,True,Susan threw this truck that transported a phone carefully,-,-
211,False,"these cakes, Susan threw this truck that transported without falling",+,+
211,False,Susan threw this truck that transported without falling,-,+
211,False,"these cakes, Susan threw this truck that transported a phone without falling",+,-
211,True,Susan threw this truck that transported a phone without falling,-,-
212,False,"these cakes, Susan threw this truck that transported quickly",+,+
212,False,Susan threw this truck that transported quickly,-,+
212,False,"these cakes, Susan threw this truck that transported a phone quickly",+,-
212,True,Susan threw this truck that transported a phone quickly,-,-
213,False,"these cakes, Susan threw this truck that transported carefully",+,+
213,False,Susan threw this truck that transported carefully,-,+
213,False,"these cakes, Susan threw this truck that transported the paperwork carefully",+,-
213,True,Susan threw this truck that transported the paperwork carefully,-,-
214,False,"these cakes, Susan threw this truck that transported without falling",+,+
214,False,Susan threw this truck that transported without falling,-,+
214,False,"these cakes, Susan threw this truck that transported the paperwork without falling",+,-
214,True,Susan threw this truck that transported the paperwork without falling,-,-
215,False,"these cakes, Susan threw this truck that transported quickly",+,+
215,False,Susan threw this truck that transported quickly,-,+
215,False,"these cakes, Susan threw this truck that transported the paperwork quickly",+,-
215,True,Susan threw this truck that transported the paperwork quickly,-,-
216,False,"these cakes, Susan threw her backpack that hauled carefully",+,+
216,False,Susan threw her backpack that hauled carefully,-,+
216,False,"these cakes, Susan threw her backpack that hauled your jacket carefully",+,-
216,True,Susan threw her backpack that hauled your jacket carefully,-,-
217,False,"these cakes, Susan threw her backpack that hauled without falling",+,+
217,False,Susan threw her backpack that hauled without falling,-,+
217,False,"these cakes, Susan threw her backpack that hauled your jacket without falling",+,-
217,True,Susan threw her backpack that hauled your jacket without falling,-,-
218,False,"these cakes, Susan threw her backpack that hauled quickly",+,+
218,False,Susan threw her backpack that hauled quickly,-,+
218,False,"these cakes, Susan threw her backpack that hauled your jacket quickly",+,-
218,True,Susan threw her backpack that hauled your jacket quickly,-,-
219,False,"these cakes, Susan threw her backpack that hauled carefully",+,+
219,False,Susan threw her backpack that hauled carefully,-,+
219,False,"these cakes, Susan threw her backpack that hauled a phone carefully",+,-
219,True,Susan threw her backpack that hauled a phone carefully,-,-
220,False,"these cakes, Susan threw her backpack that hauled without falling",+,+
220,False,Susan threw her backpack that hauled without falling,-,+
220,False,"these cakes, Susan threw her backpack that hauled a phone without falling",+,-
220,True,Susan threw her backpack that hauled a phone without falling,-,-
221,False,"these cakes, Susan threw her backpack that hauled quickly",+,+
221,False,Susan threw her backpack that hauled quickly,-,+
221,False,"these cakes, Susan threw her backpack that hauled a phone quickly",+,-
221,True,Susan threw her backpack that hauled a phone quickly,-,-
222,False,"these cakes, Susan threw her backpack that hauled carefully",+,+
222,False,Susan threw her backpack that hauled carefully,-,+
222,False,"these cakes, Susan threw her backpack that hauled the paperwork carefully",+,-
222,True,Susan threw her backpack that hauled the paperwork carefully,-,-
223,False,"these cakes, Susan threw her backpack that hauled without falling",+,+
223,False,Susan threw her backpack that hauled without falling,-,+
223,False,"these cakes, Susan threw her backpack that hauled the paperwork without falling",+,-
223,True,Susan threw her backpack that hauled the paperwork without falling,-,-
224,False,"these cakes, Susan threw her backpack that hauled quickly",+,+
224,False,Susan threw her backpack that hauled quickly,-,+
224,False,"these cakes, Susan threw her backpack that hauled the paperwork quickly",+,-
224,True,Susan threw her backpack that hauled the paperwork quickly,-,-
225,False,"these cakes, Susan threw her backpack that had carefully",+,+
225,False,Susan threw her backpack that had carefully,-,+
225,False,"these cakes, Susan threw her backpack that had your jacket carefully",+,-
225,True,Susan threw her backpack that had your jacket carefully,-,-
226,False,"these cakes, Susan threw her backpack that had without falling",+,+
226,False,Susan threw her backpack that had without falling,-,+
226,False,"these cakes, Susan threw her backpack that had your jacket without falling",+,-
226,True,Susan threw her backpack that had your jacket without falling,-,-
227,False,"these cakes, Susan threw her backpack that had quickly",+,+
227,False,Susan threw her backpack that had quickly,-,+
227,False,"these cakes, Susan threw her backpack that had your jacket quickly",+,-
227,True,Susan threw her backpack that had your jacket quickly,-,-
228,False,"these cakes, Susan threw her backpack that had carefully",+,+
228,False,Susan threw her backpack that had carefully,-,+
228,False,"these cakes, Susan threw her backpack that had a phone carefully",+,-
228,True,Susan threw her backpack that had a phone carefully,-,-
229,False,"these cakes, Susan threw her backpack that had without falling",+,+
229,False,Susan threw her backpack that had without falling,-,+
229,False,"these cakes, Susan threw her backpack that had a phone without falling",+,-
229,True,Susan threw her backpack that had a phone without falling,-,-
230,False,"these cakes, Susan threw her backpack that had quickly",+,+
230,False,Susan threw her backpack that had quickly,-,+
230,False,"these cakes, Susan threw her backpack that had a phone quickly",+,-
230,True,Susan threw her backpack that had a phone quickly,-,-
231,False,"these cakes, Susan threw her backpack that had carefully",+,+
231,False,Susan threw her backpack that had carefully,-,+
231,False,"these cakes, Susan threw her backpack that had the paperwork carefully",+,-
231,True,Susan threw her backpack that had the paperwork carefully,-,-
232,False,"these cakes, Susan threw her backpack that had without falling",+,+
232,False,Susan threw her backpack that had without falling,-,+
232,False,"these cakes, Susan threw her backpack that had the paperwork without falling",+,-
232,True,Susan threw her backpack that had the paperwork without falling,-,-
233,False,"these cakes, Susan threw her backpack that had quickly",+,+
233,False,Susan threw her backpack that had quickly,-,+
233,False,"these cakes, Susan threw her backpack that had the paperwork quickly",+,-
233,True,Susan threw her backpack that had the paperwork quickly,-,-
234,False,"these cakes, Susan threw her backpack that transported carefully",+,+
234,False,Susan threw her backpack that transported carefully,-,+
234,False,"these cakes, Susan threw her backpack that transported your jacket carefully",+,-
234,True,Susan threw her backpack that transported your jacket carefully,-,-
235,False,"these cakes, Susan threw her backpack that transported without falling",+,+
235,False,Susan threw her backpack that transported without falling,-,+
235,False,"these cakes, Susan threw her backpack that transported your jacket without falling",+,-
235,True,Susan threw her backpack that transported your jacket without falling,-,-
236,False,"these cakes, Susan threw her backpack that transported quickly",+,+
236,False,Susan threw her backpack that transported quickly,-,+
236,False,"these cakes, Susan threw her backpack that transported your jacket quickly",+,-
236,True,Susan threw her backpack that transported your jacket quickly,-,-
237,False,"these cakes, Susan threw her backpack that transported carefully",+,+
237,False,Susan threw her backpack that transported carefully,-,+
237,False,"these cakes, Susan threw her backpack that transported a phone carefully",+,-
237,True,Susan threw her backpack that transported a phone carefully,-,-
238,False,"these cakes, Susan threw her backpack that transported without falling",+,+
238,False,Susan threw her backpack that transported without falling,-,+
238,False,"these cakes, Susan threw her backpack that transported a phone without falling",+,-
238,True,Susan threw her backpack that transported a phone without falling,-,-
239,False,"these cakes, Susan threw her backpack that transported quickly",+,+
239,False,Susan threw her backpack that transported quickly,-,+
239,False,"these cakes, Susan threw her backpack that transported a phone quickly",+,-
239,True,Susan threw her backpack that transported a phone quickly,-,-
240,False,"these cakes, Susan threw her backpack that transported carefully",+,+
240,False,Susan threw her backpack that transported carefully,-,+
240,False,"these cakes, Susan threw her backpack that transported the paperwork carefully",+,-
240,True,Susan threw her backpack that transported the paperwork carefully,-,-
241,False,"these cakes, Susan threw her backpack that transported without falling",+,+
241,False,Susan threw her backpack that transported without falling,-,+
241,False,"these cakes, Susan threw her backpack that transported the paperwork without falling",+,-
241,True,Susan threw her backpack that transported the paperwork without falling,-,-
242,False,"these cakes, Susan threw her backpack that transported quickly",+,+
242,False,Susan threw her backpack that transported quickly,-,+
242,False,"these cakes, Susan threw her backpack that transported the paperwork quickly",+,-
242,True,Susan threw her backpack that transported the paperwork quickly,-,-
243,False,"these cakes, Michelle lifted the box that hauled carefully",+,+
243,False,Michelle lifted the box that hauled carefully,-,+
243,False,"these cakes, Michelle lifted the box that hauled your jacket carefully",+,-
243,True,Michelle lifted the box that hauled your jacket carefully,-,-
244,False,"these cakes, Michelle lifted the box that hauled without falling",+,+
244,False,Michelle lifted the box that hauled without falling,-,+
244,False,"these cakes, Michelle lifted the box that hauled your jacket without falling",+,-
244,True,Michelle lifted the box that hauled your jacket without falling,-,-
245,False,"these cakes, Michelle lifted the box that hauled quickly",+,+
245,False,Michelle lifted the box that hauled quickly,-,+
245,False,"these cakes, Michelle lifted the box that hauled your jacket quickly",+,-
245,True,Michelle lifted the box that hauled your jacket quickly,-,-
246,False,"these cakes, Michelle lifted the box that hauled carefully",+,+
246,False,Michelle lifted the box that hauled carefully,-,+
246,False,"these cakes, Michelle lifted the box that hauled a phone carefully",+,-
246,True,Michelle lifted the box that hauled a phone carefully,-,-
247,False,"these cakes, Michelle lifted the box that hauled without falling",+,+
247,False,Michelle lifted the box that hauled without falling,-,+
247,False,"these cakes, Michelle lifted the box that hauled a phone without falling",+,-
247,True,Michelle lifted the box that hauled a phone without falling,-,-
248,False,"these cakes, Michelle lifted the box that hauled quickly",+,+
248,False,Michelle lifted the box that hauled quickly,-,+
248,False,"these cakes, Michelle lifted the box that hauled a phone quickly",+,-
248,True,Michelle lifted the box that hauled a phone quickly,-,-
249,False,"these cakes, Michelle lifted the box that hauled carefully",+,+
249,False,Michelle lifted the box that hauled carefully,-,+
249,False,"these cakes, Michelle lifted the box that hauled the paperwork carefully",+,-
249,True,Michelle lifted the box that hauled the paperwork carefully,-,-
250,False,"these cakes, Michelle lifted the box that hauled without falling",+,+
250,False,Michelle lifted the box that hauled without falling,-,+
250,False,"these cakes, Michelle lifted the box that hauled the paperwork without falling",+,-
250,True,Michelle lifted the box that hauled the paperwork without falling,-,-
251,False,"these cakes, Michelle lifted the box that hauled quickly",+,+
251,False,Michelle lifted the box that hauled quickly,-,+
251,False,"these cakes, Michelle lifted the box that hauled the paperwork quickly",+,-
251,True,Michelle lifted the box that hauled the paperwork quickly,-,-
252,False,"these cakes, Michelle lifted the box that had carefully",+,+
252,False,Michelle lifted the box that had carefully,-,+
252,False,"these cakes, Michelle lifted the box that had your jacket carefully",+,-
252,True,Michelle lifted the box that had your jacket carefully,-,-
253,False,"these cakes, Michelle lifted the box that had without falling",+,+
253,False,Michelle lifted the box that had without falling,-,+
253,False,"these cakes, Michelle lifted the box that had your jacket without falling",+,-
253,True,Michelle lifted the box that had your jacket without falling,-,-
254,False,"these cakes, Michelle lifted the box that had quickly",+,+
254,False,Michelle lifted the box that had quickly,-,+
254,False,"these cakes, Michelle lifted the box that had your jacket quickly",+,-
254,True,Michelle lifted the box that had your jacket quickly,-,-
255,False,"these cakes, Michelle lifted the box that had carefully",+,+
255,False,Michelle lifted the box that had carefully,-,+
255,False,"these cakes, Michelle lifted the box that had a phone carefully",+,-
255,True,Michelle lifted the box that had a phone carefully,-,-
256,False,"these cakes, Michelle lifted the box that had without falling",+,+
256,False,Michelle lifted the box that had without falling,-,+
256,False,"these cakes, Michelle lifted the box that had a phone without falling",+,-
256,True,Michelle lifted the box that had a phone without falling,-,-
257,False,"these cakes, Michelle lifted the box that had quickly",+,+
257,False,Michelle lifted the box that had quickly,-,+
257,False,"these cakes, Michelle lifted the box that had a phone quickly",+,-
257,True,Michelle lifted the box that had a phone quickly,-,-
258,False,"these cakes, Michelle lifted the box that had carefully",+,+
258,False,Michelle lifted the box that had carefully,-,+
258,False,"these cakes, Michelle lifted the box that had the paperwork carefully",+,-
258,True,Michelle lifted the box that had the paperwork carefully,-,-
259,False,"these cakes, Michelle lifted the box that had without falling",+,+
259,False,Michelle lifted the box that had without falling,-,+
259,False,"these cakes, Michelle lifted the box that had the paperwork without falling",+,-
259,True,Michelle lifted the box that had the paperwork without falling,-,-
260,False,"these cakes, Michelle lifted the box that had quickly",+,+
260,False,Michelle lifted the box that had quickly,-,+
260,False,"these cakes, Michelle lifted the box that had the paperwork quickly",+,-
260,True,Michelle lifted the box that had the paperwork quickly,-,-
261,False,"these cakes, Michelle lifted the box that transported carefully",+,+
261,False,Michelle lifted the box that transported carefully,-,+
261,False,"these cakes, Michelle lifted the box that transported your jacket carefully",+,-
261,True,Michelle lifted the box that transported your jacket carefully,-,-
262,False,"these cakes, Michelle lifted the box that transported without falling",+,+
262,False,Michelle lifted the box that transported without falling,-,+
262,False,"these cakes, Michelle lifted the box that transported your jacket without falling",+,-
262,True,Michelle lifted the box that transported your jacket without falling,-,-
263,False,"these cakes, Michelle lifted the box that transported quickly",+,+
263,False,Michelle lifted the box that transported quickly,-,+
263,False,"these cakes, Michelle lifted the box that transported your jacket quickly",+,-
263,True,Michelle lifted the box that transported your jacket quickly,-,-
264,False,"these cakes, Michelle lifted the box that transported carefully",+,+
264,False,Michelle lifted the box that transported carefully,-,+
264,False,"these cakes, Michelle lifted the box that transported a phone carefully",+,-
264,True,Michelle lifted the box that transported a phone carefully,-,-
265,False,"these cakes, Michelle lifted the box that transported without falling",+,+
265,False,Michelle lifted the box that transported without falling,-,+
265,False,"these cakes, Michelle lifted the box that transported a phone without falling",+,-
265,True,Michelle lifted the box that transported a phone without falling,-,-
266,False,"these cakes, Michelle lifted the box that transported quickly",+,+
266,False,Michelle lifted the box that transported quickly,-,+
266,False,"these cakes, Michelle lifted the box that transported a phone quickly",+,-
266,True,Michelle lifted the box that transported a phone quickly,-,-
267,False,"these cakes, Michelle lifted the box that transported carefully",+,+
267,False,Michelle lifted the box that transported carefully,-,+
267,False,"these cakes, Michelle lifted the box that transported the paperwork carefully",+,-
267,True,Michelle lifted the box that transported the paperwork carefully,-,-
268,False,"these cakes, Michelle lifted the box that transported without falling",+,+
268,False,Michelle lifted the box that transported without falling,-,+
268,False,"these cakes, Michelle lifted the box that transported the paperwork without falling",+,-
268,True,Michelle lifted the box that transported the paperwork without falling,-,-
269,False,"these cakes, Michelle lifted the box that transported quickly",+,+
269,False,Michelle lifted the box that transported quickly,-,+
269,False,"these cakes, Michelle lifted the box that transported the paperwork quickly",+,-
269,True,Michelle lifted the box that transported the paperwork quickly,-,-
270,False,"these cakes, Michelle lifted this truck that hauled carefully",+,+
270,False,Michelle lifted this truck that hauled carefully,-,+
270,False,"these cakes, Michelle lifted this truck that hauled your jacket carefully",+,-
270,True,Michelle lifted this truck that hauled your jacket carefully,-,-
271,False,"these cakes, Michelle lifted this truck that hauled without falling",+,+
271,False,Michelle lifted this truck that hauled without falling,-,+
271,False,"these cakes, Michelle lifted this truck that hauled your jacket without falling",+,-
271,True,Michelle lifted this truck that hauled your jacket without falling,-,-
272,False,"these cakes, Michelle lifted this truck that hauled quickly",+,+
272,False,Michelle lifted this truck that hauled quickly,-,+
272,False,"these cakes, Michelle lifted this truck that hauled your jacket quickly",+,-
272,True,Michelle lifted this truck that hauled your jacket quickly,-,-
273,False,"these cakes, Michelle lifted this truck that hauled carefully",+,+
273,False,Michelle lifted this truck that hauled carefully,-,+
273,False,"these cakes, Michelle lifted this truck that hauled a phone carefully",+,-
273,True,Michelle lifted this truck that hauled a phone carefully,-,-
274,False,"these cakes, Michelle lifted this truck that hauled without falling",+,+
274,False,Michelle lifted this truck that hauled without falling,-,+
274,False,"these cakes, Michelle lifted this truck that hauled a phone without falling",+,-
274,True,Michelle lifted this truck that hauled a phone without falling,-,-
275,False,"these cakes, Michelle lifted this truck that hauled quickly",+,+
275,False,Michelle lifted this truck that hauled quickly,-,+
275,False,"these cakes, Michelle lifted this truck that hauled a phone quickly",+,-
275,True,Michelle lifted this truck that hauled a phone quickly,-,-
276,False,"these cakes, Michelle lifted this truck that hauled carefully",+,+
276,False,Michelle lifted this truck that hauled carefully,-,+
276,False,"these cakes, Michelle lifted this truck that hauled the paperwork carefully",+,-
276,True,Michelle lifted this truck that hauled the paperwork carefully,-,-
277,False,"these cakes, Michelle lifted this truck that hauled without falling",+,+
277,False,Michelle lifted this truck that hauled without falling,-,+
277,False,"these cakes, Michelle lifted this truck that hauled the paperwork without falling",+,-
277,True,Michelle lifted this truck that hauled the paperwork without falling,-,-
278,False,"these cakes, Michelle lifted this truck that hauled quickly",+,+
278,False,Michelle lifted this truck that hauled quickly,-,+
278,False,"these cakes, Michelle lifted this truck that hauled the paperwork quickly",+,-
278,True,Michelle lifted this truck that hauled the paperwork quickly,-,-
279,False,"these cakes, Michelle lifted this truck that had carefully",+,+
279,False,Michelle lifted this truck that had carefully,-,+
279,False,"these cakes, Michelle lifted this truck that had your jacket carefully",+,-
279,True,Michelle lifted this truck that had your jacket carefully,-,-
280,False,"these cakes, Michelle lifted this truck that had without falling",+,+
280,False,Michelle lifted this truck that had without falling,-,+
280,False,"these cakes, Michelle lifted this truck that had your jacket without falling",+,-
280,True,Michelle lifted this truck that had your jacket without falling,-,-
281,False,"these cakes, Michelle lifted this truck that had quickly",+,+
281,False,Michelle lifted this truck that had quickly,-,+
281,False,"these cakes, Michelle lifted this truck that had your jacket quickly",+,-
281,True,Michelle lifted this truck that had your jacket quickly,-,-
282,False,"these cakes, Michelle lifted this truck that had carefully",+,+
282,False,Michelle lifted this truck that had carefully,-,+
282,False,"these cakes, Michelle lifted this truck that had a phone carefully",+,-
282,True,Michelle lifted this truck that had a phone carefully,-,-
283,False,"these cakes, Michelle lifted this truck that had without falling",+,+
283,False,Michelle lifted this truck that had without falling,-,+
283,False,"these cakes, Michelle lifted this truck that had a phone without falling",+,-
283,True,Michelle lifted this truck that had a phone without falling,-,-
284,False,"these cakes, Michelle lifted this truck that had quickly",+,+
284,False,Michelle lifted this truck that had quickly,-,+
284,False,"these cakes, Michelle lifted this truck that had a phone quickly",+,-
284,True,Michelle lifted this truck that had a phone quickly,-,-
285,False,"these cakes, Michelle lifted this truck that had carefully",+,+
285,False,Michelle lifted this truck that had carefully,-,+
285,False,"these cakes, Michelle lifted this truck that had the paperwork carefully",+,-
285,True,Michelle lifted this truck that had the paperwork carefully,-,-
286,False,"these cakes, Michelle lifted this truck that had without falling",+,+
286,False,Michelle lifted this truck that had without falling,-,+
286,False,"these cakes, Michelle lifted this truck that had the paperwork without falling",+,-
286,True,Michelle lifted this truck that had the paperwork without falling,-,-
287,False,"these cakes, Michelle lifted this truck that had quickly",+,+
287,False,Michelle lifted this truck that had quickly,-,+
287,False,"these cakes, Michelle lifted this truck that had the paperwork quickly",+,-
287,True,Michelle lifted this truck that had the paperwork quickly,-,-
288,False,"these cakes, Michelle lifted this truck that transported carefully",+,+
288,False,Michelle lifted this truck that transported carefully,-,+
288,False,"these cakes, Michelle lifted this truck that transported your jacket carefully",+,-
288,True,Michelle lifted this truck that transported your jacket carefully,-,-
289,False,"these cakes, Michelle lifted this truck that transported without falling",+,+
289,False,Michelle lifted this truck that transported without falling,-,+
289,False,"these cakes, Michelle lifted this truck that transported your jacket without falling",+,-
289,True,Michelle lifted this truck that transported your jacket without falling,-,-
290,False,"these cakes, Michelle lifted this truck that transported quickly",+,+
290,False,Michelle lifted this truck that transported quickly,-,+
290,False,"these cakes, Michelle lifted this truck that transported your jacket quickly",+,-
290,True,Michelle lifted this truck that transported your jacket quickly,-,-
291,False,"these cakes, Michelle lifted this truck that transported carefully",+,+
291,False,Michelle lifted this truck that transported carefully,-,+
291,False,"these cakes, Michelle lifted this truck that transported a phone carefully",+,-
291,True,Michelle lifted this truck that transported a phone carefully,-,-
292,False,"these cakes, Michelle lifted this truck that transported without falling",+,+
292,False,Michelle lifted this truck that transported without falling,-,+
292,False,"these cakes, Michelle lifted this truck that transported a phone without falling",+,-
292,True,Michelle lifted this truck that transported a phone without falling,-,-
293,False,"these cakes, Michelle lifted this truck that transported quickly",+,+
293,False,Michelle lifted this truck that transported quickly,-,+
293,False,"these cakes, Michelle lifted this truck that transported a phone quickly",+,-
293,True,Michelle lifted this truck that transported a phone quickly,-,-
294,False,"these cakes, Michelle lifted this truck that transported carefully",+,+
294,False,Michelle lifted this truck that transported carefully,-,+
294,False,"these cakes, Michelle lifted this truck that transported the paperwork carefully",+,-
294,True,Michelle lifted this truck that transported the paperwork carefully,-,-
295,False,"these cakes, Michelle lifted this truck that transported without falling",+,+
295,False,Michelle lifted this truck that transported without falling,-,+
295,False,"these cakes, Michelle lifted this truck that transported the paperwork without falling",+,-
295,True,Michelle lifted this truck that transported the paperwork without falling,-,-
296,False,"these cakes, Michelle lifted this truck that transported quickly",+,+
296,False,Michelle lifted this truck that transported quickly,-,+
296,False,"these cakes, Michelle lifted this truck that transported the paperwork quickly",+,-
296,True,Michelle lifted this truck that transported the paperwork quickly,-,-
297,False,"these cakes, Michelle lifted her backpack that hauled carefully",+,+
297,False,Michelle lifted her backpack that hauled carefully,-,+
297,False,"these cakes, Michelle lifted her backpack that hauled your jacket carefully",+,-
297,True,Michelle lifted her backpack that hauled your jacket carefully,-,-
298,False,"these cakes, Michelle lifted her backpack that hauled without falling",+,+
298,False,Michelle lifted her backpack that hauled without falling,-,+
298,False,"these cakes, Michelle lifted her backpack that hauled your jacket without falling",+,-
298,True,Michelle lifted her backpack that hauled your jacket without falling,-,-
299,False,"these cakes, Michelle lifted her backpack that hauled quickly",+,+
299,False,Michelle lifted her backpack that hauled quickly,-,+
299,False,"these cakes, Michelle lifted her backpack that hauled your jacket quickly",+,-
299,True,Michelle lifted her backpack that hauled your jacket quickly,-,-
300,False,"these cakes, Michelle lifted her backpack that hauled carefully",+,+
300,False,Michelle lifted her backpack that hauled carefully,-,+
300,False,"these cakes, Michelle lifted her backpack that hauled a phone carefully",+,-
300,True,Michelle lifted her backpack that hauled a phone carefully,-,-
301,False,"these cakes, Michelle lifted her backpack that hauled without falling",+,+
301,False,Michelle lifted her backpack that hauled without falling,-,+
301,False,"these cakes, Michelle lifted her backpack that hauled a phone without falling",+,-
301,True,Michelle lifted her backpack that hauled a phone without falling,-,-
302,False,"these cakes, Michelle lifted her backpack that hauled quickly",+,+
302,False,Michelle lifted her backpack that hauled quickly,-,+
302,False,"these cakes, Michelle lifted her backpack that hauled a phone quickly",+,-
302,True,Michelle lifted her backpack that hauled a phone quickly,-,-
303,False,"these cakes, Michelle lifted her backpack that hauled carefully",+,+
303,False,Michelle lifted her backpack that hauled carefully,-,+
303,False,"these cakes, Michelle lifted her backpack that hauled the paperwork carefully",+,-
303,True,Michelle lifted her backpack that hauled the paperwork carefully,-,-
304,False,"these cakes, Michelle lifted her backpack that hauled without falling",+,+
304,False,Michelle lifted her backpack that hauled without falling,-,+
