group,grammatical,sentence,a condition,b condition
150,False,that ball is annoying to throw the paperwork carefully,+,-
150,True,it is annoying to throw the paperwork carefully,-,-
151,True,that ball is annoying to throw without falling,+,+
151,False,it is annoying to throw without falling,-,+
151,False,that ball is annoying to throw the paperwork without falling,+,-
151,True,it is annoying to throw the paperwork without falling,-,-
152,True,that ball is annoying to throw quickly,+,+
152,False,it is annoying to throw quickly,-,+
152,False,that ball is annoying to throw the paperwork quickly,+,-
152,True,it is annoying to throw the paperwork quickly,-,-
153,True,that ball is annoying to lift carefully,+,+
153,False,it is annoying to lift carefully,-,+
153,False,that ball is annoying to lift your jacket carefully,+,-
153,True,it is annoying to lift your jacket carefully,-,-
154,True,that ball is annoying to lift without falling,+,+
154,False,it is annoying to lift without falling,-,+
154,False,that ball is annoying to lift your jacket without falling,+,-
154,True,it is annoying to lift your jacket without falling,-,-
155,True,that ball is annoying to lift quickly,+,+
155,False,it is annoying to lift quickly,-,+
155,False,that ball is annoying to lift your jacket quickly,+,-
155,True,it is annoying to lift your jacket quickly,-,-
156,True,that ball is annoying to lift carefully,+,+
156,False,it is annoying to lift carefully,-,+
156,False,that ball is annoying to lift a phone carefully,+,-
156,True,it is annoying to lift a phone carefully,-,-
157,True,that ball is annoying to lift without falling,+,+
157,False,it is annoying to lift without falling,-,+
157,False,that ball is annoying to lift a phone without falling,+,-
157,True,it is annoying to lift a phone without falling,-,-
158,True,that ball is annoying to lift quickly,+,+
158,False,it is annoying to lift quickly,-,+
158,False,that ball is annoying to lift a phone quickly,+,-
158,True,it is annoying to lift a phone quickly,-,-
159,True,that ball is annoying to lift carefully,+,+
159,False,it is annoying to lift carefully,-,+
159,False,that ball is annoying to lift the paperwork carefully,+,-
159,True,it is annoying to lift the paperwork carefully,-,-
160,True,that ball is annoying to lift without falling,+,+
160,False,it is annoying to lift without falling,-,+
160,False,that ball is annoying to lift the paperwork without falling,+,-
160,True,it is annoying to lift the paperwork without falling,-,-
161,True,that ball is annoying to lift quickly,+,+
161,False,it is annoying to lift quickly,-,+
161,False,that ball is annoying to lift the paperwork quickly,+,-
161,True,it is annoying to lift the paperwork quickly,-,-
162,True,that ball is simple to steal carefully,+,+
162,False,it is simple to steal carefully,-,+
162,False,that ball is simple to steal your jacket carefully,+,-
162,True,it is simple to steal your jacket carefully,-,-
163,True,that ball is simple to steal without falling,+,+
163,False,it is simple to steal without falling,-,+
163,False,that ball is simple to steal your jacket without falling,+,-
163,True,it is simple to steal your jacket without falling,-,-
164,True,that ball is simple to steal quickly,+,+
164,False,it is simple to steal quickly,-,+
164,False,that ball is simple to steal your jacket quickly,+,-
164,True,it is simple to steal your jacket quickly,-,-
165,True,that ball is simple to steal carefully,+,+
165,False,it is simple to steal carefully,-,+
165,False,that ball is simple to steal a phone carefully,+,-
165,True,it is simple to steal a phone carefully,-,-
166,True,that ball is simple to steal without falling,+,+
166,False,it is simple to steal without falling,-,+
166,False,that ball is simple to steal a phone without falling,+,-
166,True,it is simple to steal a phone without falling,-,-
167,True,that ball is simple to steal quickly,+,+
167,False,it is simple to steal quickly,-,+
167,False,that ball is simple to steal a phone quickly,+,-
167,True,it is simple to steal a phone quickly,-,-
168,True,that ball is simple to steal carefully,+,+
168,False,it is simple to steal carefully,-,+
168,False,that ball is simple to steal the paperwork carefully,+,-
168,True,it is simple to steal the paperwork carefully,-,-
169,True,that ball is simple to steal without falling,+,+
169,False,it is simple to steal without falling,-,+
169,False,that ball is simple to steal the paperwork without falling,+,-
169,True,it is simple to steal the paperwork without falling,-,-
170,True,that ball is simple to steal quickly,+,+
170,False,it is simple to steal quickly,-,+
170,False,that ball is simple to steal the paperwork quickly,+,-
170,True,it is simple to steal the paperwork quickly,-,-
171,True,that ball is simple to throw carefully,+,+
171,False,it is simple to throw carefully,-,+
171,False,that ball is simple to throw your jacket carefully,+,-
171,True,it is simple to throw your jacket carefully,-,-
172,True,that ball is simple to throw without falling,+,+
172,False,it is simple to throw without falling,-,+
172,False,that ball is simple to throw your jacket without falling,+,-
172,True,it is simple to throw your jacket without falling,-,-
173,True,that ball is simple to throw quickly,+,+
173,False,it is simple to throw quickly,-,+
173,False,that ball is simple to throw your jacket quickly,+,-
173,True,it is simple to throw your jacket quickly,-,-
174,True,that ball is simple to throw carefully,+,+
174,False,it is simple to throw carefully,-,+
174,False,that ball is simple to throw a phone carefully,+,-
174,True,it is simple to throw a phone carefully,-,-
175,True,that ball is simple to throw without falling,+,+
175,False,it is simple to throw without falling,-,+
175,False,that ball is simple to throw a phone without falling,+,-
175,True,it is simple to throw a phone without falling,-,-
176,True,that ball is simple to throw quickly,+,+
176,False,it is simple to throw quickly,-,+
176,False,that ball is simple to throw a phone quickly,+,-
176,True,it is simple to throw a phone quickly,-,-
177,True,that ball is simple to throw carefully,+,+
177,False,it is simple to throw carefully,-,+
177,False,that ball is simple to throw the paperwork carefully,+,-
177,True,it is simple to throw the paperwork carefully,-,-
178,True,that ball is simple to throw without falling,+,+
178,False,it is simple to throw without falling,-,+
178,False,that ball is simple to throw the paperwork without falling,+,-
178,True,it is simple to throw the paperwork without falling,-,-
179,True,that ball is simple to throw quickly,+,+
179,False,it is simple to throw quickly,-,+
179,False,that ball is simple to throw the paperwork quickly,+,-
179,True,it is simple to throw the paperwork quickly,-,-
180,True,that ball is simple to lift carefully,+,+
180,False,it is simple to lift carefully,-,+
180,False,that ball is simple to lift your jacket carefully,+,-
180,True,it is simple to lift your jacket carefully,-,-
181,True,that ball is simple to lift without falling,+,+
181,False,it is simple to lift without falling,-,+
181,False,that ball is simple to lift your jacket without falling,+,-
181,True,it is simple to lift your jacket without falling,-,-
182,True,that ball is simple to lift quickly,+,+
182,False,it is simple to lift quickly,-,+
182,False,that ball is simple to lift your jacket quickly,+,-
182,True,it is simple to lift your jacket quickly,-,-
183,True,that ball is simple to lift carefully,+,+
183,False,it is simple to lift carefully,-,+
183,False,that ball is simple to lift a phone carefully,+,-
183,True,it is simple to lift a phone carefully,-,-
184,True,that ball is simple to lift without falling,+,+
184,False,it is simple to lift without falling,-,+
184,False,that ball is simple to lift a phone without falling,+,-
184,True,it is simple to lift a phone without falling,-,-
185,True,that ball is simple to lift quickly,+,+
185,False,it is simple to lift quickly,-,+
185,False,that ball is simple to lift a phone quickly,+,-
185,True,it is simple to lift a phone quickly,-,-
186,True,that ball is simple to lift carefully,+,+
186,False,it is simple to lift carefully,-,+
186,False,that ball is simple to lift the paperwork carefully,+,-
186,True,it is simple to lift the paperwork carefully,-,-
187,True,that ball is simple to lift without falling,+,+
187,False,it is simple to lift without falling,-,+
187,False,that ball is simple to lift the paperwork without falling,+,-
187,True,it is simple to lift the paperwork without falling,-,-
188,True,that ball is simple to lift quickly,+,+
188,False,it is simple to lift quickly,-,+
188,False,that ball is simple to lift the paperwork quickly,+,-
188,True,it is simple to lift the paperwork quickly,-,-
189,True,that ball is embarrassing to steal carefully,+,+
189,False,it is embarrassing to steal carefully,-,+
189,False,that ball is embarrassing to steal your jacket carefully,+,-
189,True,it is embarrassing to steal your jacket carefully,-,-
190,True,that ball is embarrassing to steal without falling,+,+
190,False,it is embarrassing to steal without falling,-,+
190,False,that ball is embarrassing to steal your jacket without falling,+,-
190,True,it is embarrassing to steal your jacket without falling,-,-
191,True,that ball is embarrassing to steal quickly,+,+
191,False,it is embarrassing to steal quickly,-,+
191,False,that ball is embarrassing to steal your jacket quickly,+,-
191,True,it is embarrassing to steal your jacket quickly,-,-
192,True,that ball is embarrassing to steal carefully,+,+
192,False,it is embarrassing to steal carefully,-,+
192,False,that ball is embarrassing to steal a phone carefully,+,-
192,True,it is embarrassing to steal a phone carefully,-,-
193,True,that ball is embarrassing to steal without falling,+,+
193,False,it is embarrassing to steal without falling,-,+
193,False,that ball is embarrassing to steal a phone without falling,+,-
193,True,it is embarrassing to steal a phone without falling,-,-
194,True,that ball is embarrassing to steal quickly,+,+
194,False,it is embarrassing to steal quickly,-,+
194,False,that ball is embarrassing to steal a phone quickly,+,-
194,True,it is embarrassing to steal a phone quickly,-,-
195,True,that ball is embarrassing to steal carefully,+,+
195,False,it is embarrassing to steal carefully,-,+
195,False,that ball is embarrassing to steal the paperwork carefully,+,-
195,True,it is embarrassing to steal the paperwork carefully,-,-
196,True,that ball is embarrassing to steal without falling,+,+
196,False,it is embarrassing to steal without falling,-,+
196,False,that ball is embarrassing to steal the paperwork without falling,+,-
196,True,it is embarrassing to steal the paperwork without falling,-,-
197,True,that ball is embarrassing to steal quickly,+,+
197,False,it is embarrassing to steal quickly,-,+
197,False,that ball is embarrassing to steal the paperwork quickly,+,-
197,True,it is embarrassing to steal the paperwork quickly,-,-
198,True,that ball is embarrassing to throw carefully,+,+
198,False,it is embarrassing to throw carefully,-,+
198,False,that ball is embarrassing to throw your jacket carefully,+,-
198,True,it is embarrassing to throw your jacket carefully,-,-
199,True,that ball is embarrassing to throw without falling,+,+
199,False,it is embarrassing to throw without falling,-,+
199,False,that ball is embarrassing to throw your jacket without falling,+,-
199,True,it is embarrassing to throw your jacket without falling,-,-
200,True,that ball is embarrassing to throw quickly,+,+
200,False,it is embarrassing to throw quickly,-,+
200,False,that ball is embarrassing to throw your jacket quickly,+,-
200,True,it is embarrassing to throw your jacket quickly,-,-
201,True,that ball is embarrassing to throw carefully,+,+
201,False,it is embarrassing to throw carefully,-,+
201,False,that ball is embarrassing to throw a phone carefully,+,-
201,True,it is embarrassing to throw a phone carefully,-,-
202,True,that ball is embarrassing to throw without falling,+,+
202,False,it is embarrassing to throw without falling,-,+
202,False,that ball is embarrassing to throw a phone without falling,+,-
202,True,it is embarrassing to throw a phone without falling,-,-
203,True,that ball is embarrassing to throw quickly,+,+
203,False,it is embarrassing to throw quickly,-,+
203,False,that ball is embarrassing to throw a phone quickly,+,-
203,True,it is embarrassing to throw a phone quickly,-,-
204,True,that ball is embarrassing to throw carefully,+,+
204,False,it is embarrassing to throw carefully,-,+
204,False,that ball is embarrassing to throw the paperwork carefully,+,-
204,True,it is embarrassing to throw the paperwork carefully,-,-
205,True,that ball is embarrassing to throw without falling,+,+
205,False,it is embarrassing to throw without falling,-,+
205,False,that ball is embarrassing to throw the paperwork without falling,+,-
205,True,it is embarrassing to throw the paperwork without falling,-,-
206,True,that ball is embarrassing to throw quickly,+,+
206,False,it is embarrassing to throw quickly,-,+
206,False,that ball is embarrassing to throw the paperwork quickly,+,-
206,True,it is embarrassing to throw the paperwork quickly,-,-
207,True,that ball is embarrassing to lift carefully,+,+
207,False,it is embarrassing to lift carefully,-,+
207,False,that ball is embarrassing to lift your jacket carefully,+,-
207,True,it is embarrassing to lift your jacket carefully,-,-
208,True,that ball is embarrassing to lift without falling,+,+
208,False,it is embarrassing to lift without falling,-,+
208,False,that ball is embarrassing to lift your jacket without falling,+,-
208,True,it is embarrassing to lift your jacket without falling,-,-
209,True,that ball is embarrassing to lift quickly,+,+
209,False,it is embarrassing to lift quickly,-,+
209,False,that ball is embarrassing to lift your jacket quickly,+,-
209,True,it is embarrassing to lift your jacket quickly,-,-
210,True,that ball is embarrassing to lift carefully,+,+
210,False,it is embarrassing to lift carefully,-,+
210,False,that ball is embarrassing to lift a phone carefully,+,-
210,True,it is embarrassing to lift a phone carefully,-,-
211,True,that ball is embarrassing to lift without falling,+,+
211,False,it is embarrassing to lift without falling,-,+
211,False,that ball is embarrassing to lift a phone without falling,+,-
211,True,it is embarrassing to lift a phone without falling,-,-
212,True,that ball is embarrassing to lift quickly,+,+
212,False,it is embarrassing to lift quickly,-,+
212,False,that ball is embarrassing to lift a phone quickly,+,-
212,True,it is embarrassing to lift a phone quickly,-,-
213,True,that ball is embarrassing to lift carefully,+,+
213,False,it is embarrassing to lift carefully,-,+
213,False,that ball is embarrassing to lift the paperwork carefully,+,-
213,True,it is embarrassing to lift the paperwork carefully,-,-
214,True,that ball is embarrassing to lift without falling,+,+
214,False,it is embarrassing to lift without falling,-,+
214,False,that ball is embarrassing to lift the paperwork without falling,+,-
214,True,it is embarrassing to lift the paperwork without falling,-,-
215,True,that ball is embarrassing to lift quickly,+,+
215,False,it is embarrassing to lift quickly,-,+
215,False,that ball is embarrassing to lift the paperwork quickly,+,-
215,True,it is embarrassing to lift the paperwork quickly,-,-
216,True,his wallet is tough to steal carefully,+,+
216,False,it is tough to steal carefully,-,+
216,False,his wallet is tough to steal your jacket carefully,+,-
216,True,it is tough to steal your jacket carefully,-,-
217,True,his wallet is tough to steal without falling,+,+
217,False,it is tough to steal without falling,-,+
217,False,his wallet is tough to steal your jacket without falling,+,-
217,True,it is tough to steal your jacket without falling,-,-
218,True,his wallet is tough to steal quickly,+,+
218,False,it is tough to steal quickly,-,+
218,False,his wallet is tough to steal your jacket quickly,+,-
218,True,it is tough to steal your jacket quickly,-,-
219,True,his wallet is tough to steal carefully,+,+
219,False,it is tough to steal carefully,-,+
219,False,his wallet is tough to steal a phone carefully,+,-
219,True,it is tough to steal a phone carefully,-,-
220,True,his wallet is tough to steal without falling,+,+
220,False,it is tough to steal without falling,-,+
220,False,his wallet is tough to steal a phone without falling,+,-
220,True,it is tough to steal a phone without falling,-,-
221,True,his wallet is tough to steal quickly,+,+
221,False,it is tough to steal quickly,-,+
221,False,his wallet is tough to steal a phone quickly,+,-
221,True,it is tough to steal a phone quickly,-,-
222,True,his wallet is tough to steal carefully,+,+
222,False,it is tough to steal carefully,-,+
222,False,his wallet is tough to steal the paperwork carefully,+,-
222,True,it is tough to steal the paperwork carefully,-,-
223,True,his wallet is tough to steal without falling,+,+
223,False,it is tough to steal without falling,-,+
223,False,his wallet is tough to steal the paperwork without falling,+,-
223,True,it is tough to steal the paperwork without falling,-,-
224,True,his wallet is tough to steal quickly,+,+
224,False,it is tough to steal quickly,-,+
224,False,his wallet is tough to steal the paperwork quickly,+,-
224,True,it is tough to steal the paperwork quickly,-,-
225,True,his wallet is tough to throw carefully,+,+
225,False,it is tough to throw carefully,-,+
225,False,his wallet is tough to throw your jacket carefully,+,-
225,True,it is tough to throw your jacket carefully,-,-
226,True,his wallet is tough to throw without falling,+,+
226,False,it is tough to throw without falling,-,+
226,False,his wallet is tough to throw your jacket without falling,+,-
226,True,it is tough to throw your jacket without falling,-,-
227,True,his wallet is tough to throw quickly,+,+
227,False,it is tough to throw quickly,-,+
227,False,his wallet is tough to throw your jacket quickly,+,-
227,True,it is tough to throw your jacket quickly,-,-
228,True,his wallet is tough to throw carefully,+,+
228,False,it is tough to throw carefully,-,+
228,False,his wallet is tough to throw a phone carefully,+,-
228,True,it is tough to throw a phone carefully,-,-
229,True,his wallet is tough to throw without falling,+,+
229,False,it is tough to throw without falling,-,+
229,False,his wallet is tough to throw a phone without falling,+,-
229,True,it is tough to throw a phone without falling,-,-
230,True,his wallet is tough to throw quickly,+,+
230,False,it is tough to throw quickly,-,+
230,False,his wallet is tough to throw a phone quickly,+,-
230,True,it is tough to throw a phone quickly,-,-
231,True,his wallet is tough to throw carefully,+,+
231,False,it is tough to throw carefully,-,+
231,False,his wallet is tough to throw the paperwork carefully,+,-
231,True,it is tough to throw the paperwork carefully,-,-
232,True,his wallet is tough to throw without falling,+,+
232,False,it is tough to throw without falling,-,+
232,False,his wallet is tough to throw the paperwork without falling,+,-
232,True,it is tough to throw the paperwork without falling,-,-
233,True,his wallet is tough to throw quickly,+,+
233,False,it is tough to throw quickly,-,+
233,False,his wallet is tough to throw the paperwork quickly,+,-
233,True,it is tough to throw the paperwork quickly,-,-
234,True,his wallet is tough to lift carefully,+,+
234,False,it is tough to lift carefully,-,+
234,False,his wallet is tough to lift your jacket carefully,+,-
234,True,it is tough to lift your jacket carefully,-,-
235,True,his wallet is tough to lift without falling,+,+
235,False,it is tough to lift without falling,-,+
235,False,his wallet is tough to lift your jacket without falling,+,-
235,True,it is tough to lift your jacket without falling,-,-
236,True,his wallet is tough to lift quickly,+,+
236,False,it is tough to lift quickly,-,+
236,False,his wallet is tough to lift your jacket quickly,+,-
236,True,it is tough to lift your jacket quickly,-,-
237,True,his wallet is tough to lift carefully,+,+
237,False,it is tough to lift carefully,-,+
237,False,his wallet is tough to lift a phone carefully,+,-
237,True,it is tough to lift a phone carefully,-,-
238,True,his wallet is tough to lift without falling,+,+
238,False,it is tough to lift without falling,-,+
238,False,his wallet is tough to lift a phone without falling,+,-
238,True,it is tough to lift a phone without falling,-,-
239,True,his wallet is tough to lift quickly,+,+
239,False,it is tough to lift quickly,-,+
239,False,his wallet is tough to lift a phone quickly,+,-
239,True,it is tough to lift a phone quickly,-,-
240,True,his wallet is tough to lift carefully,+,+
240,False,it is tough to lift carefully,-,+
240,False,his wallet is tough to lift the paperwork carefully,+,-
240,True,it is tough to lift the paperwork carefully,-,-
241,True,his wallet is tough to lift without falling,+,+
241,False,it is tough to lift without falling,-,+
241,False,his wallet is tough to lift the paperwork without falling,+,-
241,True,it is tough to lift the paperwork without falling,-,-
242,True,his wallet is tough to lift quickly,+,+
242,False,it is tough to lift quickly,-,+
242,False,his wallet is tough to lift the paperwork quickly,+,-
242,True,it is tough to lift the paperwork quickly,-,-
243,True,his wallet is annoying to steal carefully,+,+
243,False,it is annoying to steal carefully,-,+
243,False,his wallet is annoying to steal your jacket carefully,+,-
243,True,it is annoying to steal your jacket carefully,-,-
244,True,his wallet is annoying to steal without falling,+,+
244,False,it is annoying to steal without falling,-,+
244,False,his wallet is annoying to steal your jacket without falling,+,-
244,True,it is annoying to steal your jacket without falling,-,-
245,True,his wallet is annoying to steal quickly,+,+
245,False,it is annoying to steal quickly,-,+
245,False,his wallet is annoying to steal your jacket quickly,+,-
245,True,it is annoying to steal your jacket quickly,-,-
246,True,his wallet is annoying to steal carefully,+,+
246,False,it is annoying to steal carefully,-,+
246,False,his wallet is annoying to steal a phone carefully,+,-
246,True,it is annoying to steal a phone carefully,-,-
247,True,his wallet is annoying to steal without falling,+,+
247,False,it is annoying to steal without falling,-,+
247,False,his wallet is annoying to steal a phone without falling,+,-
247,True,it is annoying to steal a phone without falling,-,-
248,True,his wallet is annoying to steal quickly,+,+
248,False,it is annoying to steal quickly,-,+
248,False,his wallet is annoying to steal a phone quickly,+,-
248,True,it is annoying to steal a phone quickly,-,-
249,True,his wallet is annoying to steal carefully,+,+
249,False,it is annoying to steal carefully,-,+
249,False,his wallet is annoying to steal the paperwork carefully,+,-
249,True,it is annoying to steal the paperwork carefully,-,-
250,True,his wallet is annoying to steal without falling,+,+
250,False,it is annoying to steal without falling,-,+
250,False,his wallet is annoying to steal the paperwork without falling,+,-
250,True,it is annoying to steal the paperwork without falling,-,-
251,True,his wallet is annoying to steal quickly,+,+
251,False,it is annoying to steal quickly,-,+
251,False,his wallet is annoying to steal the paperwork quickly,+,-
251,True,it is annoying to steal the paperwork quickly,-,-
252,True,his wallet is annoying to throw carefully,+,+
252,False,it is annoying to throw carefully,-,+
252,False,his wallet is annoying to throw your jacket carefully,+,-
252,True,it is annoying to throw your jacket carefully,-,-
253,True,his wallet is annoying to throw without falling,+,+
253,False,it is annoying to throw without falling,-,+
253,False,his wallet is annoying to throw your jacket without falling,+,-
253,True,it is annoying to throw your jacket without falling,-,-
254,True,his wallet is annoying to throw quickly,+,+
254,False,it is annoying to throw quickly,-,+
254,False,his wallet is annoying to throw your jacket quickly,+,-
254,True,it is annoying to throw your jacket quickly,-,-
255,True,his wallet is annoying to throw carefully,+,+
255,False,it is annoying to throw carefully,-,+
255,False,his wallet is annoying to throw a phone carefully,+,-
255,True,it is annoying to throw a phone carefully,-,-
256,True,his wallet is annoying to throw without falling,+,+
256,False,it is annoying to throw without falling,-,+
256,False,his wallet is annoying to throw a phone without falling,+,-
256,True,it is annoying to throw a phone without falling,-,-
257,True,his wallet is annoying to throw quickly,+,+
257,False,it is annoying to throw quickly,-,+
257,False,his wallet is annoying to throw a phone quickly,+,-
257,True,it is annoying to throw a phone quickly,-,-
258,True,his wallet is annoying to throw carefully,+,+
258,False,it is annoying to throw carefully,-,+
258,False,his wallet is annoying to throw the paperwork carefully,+,-
258,True,it is annoying to throw the paperwork carefully,-,-
259,True,his wallet is annoying to throw without falling,+,+
259,False,it is annoying to throw without falling,-,+
259,False,his wallet is annoying to throw the paperwork without falling,+,-
259,True,it is annoying to throw the paperwork without falling,-,-
260,True,his wallet is annoying to throw quickly,+,+
260,False,it is annoying to throw quickly,-,+
260,False,his wallet is annoying to throw the paperwork quickly,+,-
260,True,it is annoying to throw the paperwork quickly,-,-
261,True,his wallet is annoying to lift carefully,+,+
261,False,it is annoying to lift carefully,-,+
261,False,his wallet is annoying to lift your jacket carefully,+,-
261,True,it is annoying to lift your jacket carefully,-,-
262,True,his wallet is annoying to lift without falling,+,+
262,False,it is annoying to lift without falling,-,+
262,False,his wallet is annoying to lift your jacket without falling,+,-
262,True,it is annoying to lift your jacket without falling,-,-
263,True,his wallet is annoying to lift quickly,+,+
263,False,it is annoying to lift quickly,-,+
263,False,his wallet is annoying to lift your jacket quickly,+,-
263,True,it is annoying to lift your jacket quickly,-,-
264,True,his wallet is annoying to lift carefully,+,+
264,False,it is annoying to lift carefully,-,+
264,False,his wallet is annoying to lift a phone carefully,+,-
264,True,it is annoying to lift a phone carefully,-,-
265,True,his wallet is annoying to lift without falling,+,+
265,False,it is annoying to lift without falling,-,+
265,False,his wallet is annoying to lift a phone without falling,+,-
265,True,it is annoying to lift a phone without falling,-,-
266,True,his wallet is annoying to lift quickly,+,+
266,False,it is annoying to lift quickly,-,+
266,False,his wallet is annoying to lift a phone quickly,+,-
266,True,it is annoying to lift a phone quickly,-,-
267,True,his wallet is annoying to lift carefully,+,+
267,False,it is annoying to lift carefully,-,+
267,False,his wallet is annoying to lift the paperwork carefully,+,-
267,True,it is annoying to lift the paperwork carefully,-,-
268,True,his wallet is annoying to lift without falling,+,+
268,False,it is annoying to lift without falling,-,+
268,False,his wallet is annoying to lift the paperwork without falling,+,-
268,True,it is annoying to lift the paperwork without falling,-,-
269,True,his wallet is annoying to lift quickly,+,+
269,False,it is annoying to lift quickly,-,+
269,False,his wallet is annoying to lift the paperwork quickly,+,-
269,True,it is annoying to lift the paperwork quickly,-,-
270,True,his wallet is simple to steal carefully,+,+
270,False,it is simple to steal carefully,-,+
270,False,his wallet is simple to steal your jacket carefully,+,-
270,True,it is simple to steal your jacket carefully,-,-
271,True,his wallet is simple to steal without falling,+,+
271,False,it is simple to steal without falling,-,+
271,False,his wallet is simple to steal your jacket without falling,+,-
271,True,it is simple to steal your jacket without falling,-,-
272,True,his wallet is simple to steal quickly,+,+
272,False,it is simple to steal quickly,-,+
272,False,his wallet is simple to steal your jacket quickly,+,-
272,True,it is simple to steal your jacket quickly,-,-
273,True,his wallet is simple to steal carefully,+,+
273,False,it is simple to steal carefully,-,+
273,False,his wallet is simple to steal a phone carefully,+,-
273,True,it is simple to steal a phone carefully,-,-
274,True,his wallet is simple to steal without falling,+,+
274,False,it is simple to steal without falling,-,+
274,False,his wallet is simple to steal a phone without falling,+,-
274,True,it is simple to steal a phone without falling,-,-
275,True,his wallet is simple to steal quickly,+,+
275,False,it is simple to steal quickly,-,+
275,False,his wallet is simple to steal a phone quickly,+,-
275,True,it is simple to steal a phone quickly,-,-
276,True,his wallet is simple to steal carefully,+,+
276,False,it is simple to steal carefully,-,+
276,False,his wallet is simple to steal the paperwork carefully,+,-
276,True,it is simple to steal the paperwork carefully,-,-
277,True,his wallet is simple to steal without falling,+,+
277,False,it is simple to steal without falling,-,+
277,False,his wallet is simple to steal the paperwork without falling,+,-
277,True,it is simple to steal the paperwork without falling,-,-
278,True,his wallet is simple to steal quickly,+,+
278,False,it is simple to steal quickly,-,+
278,False,his wallet is simple to steal the paperwork quickly,+,-
278,True,it is simple to steal the paperwork quickly,-,-
279,True,his wallet is simple to throw carefully,+,+
279,False,it is simple to throw carefully,-,+
279,False,his wallet is simple to throw your jacket carefully,+,-
279,True,it is simple to throw your jacket carefully,-,-
280,True,his wallet is simple to throw without falling,+,+
280,False,it is simple to throw without falling,-,+
280,False,his wallet is simple to throw your jacket without falling,+,-
280,True,it is simple to throw your jacket without falling,-,-
281,True,his wallet is simple to throw quickly,+,+
281,False,it is simple to throw quickly,-,+
281,False,his wallet is simple to throw your jacket quickly,+,-
281,True,it is simple to throw your jacket quickly,-,-
282,True,his wallet is simple to throw carefully,+,+
282,False,it is simple to throw carefully,-,+
282,False,his wallet is simple to throw a phone carefully,+,-
282,True,it is simple to throw a phone carefully,-,-
283,True,his wallet is simple to throw without falling,+,+
283,False,it is simple to throw without falling,-,+
283,False,his wallet is simple to throw a phone without falling,+,-
283,True,it is simple to throw a phone without falling,-,-
284,True,his wallet is simple to throw quickly,+,+
284,False,it is simple to throw quickly,-,+
284,False,his wallet is simple to throw a phone quickly,+,-
284,True,it is simple to throw a phone quickly,-,-
285,True,his wallet is simple to throw carefully,+,+
285,False,it is simple to throw carefully,-,+
285,False,his wallet is simple to throw the paperwork carefully,+,-
285,True,it is simple to throw the paperwork carefully,-,-
286,True,his wallet is simple to throw without falling,+,+
286,False,it is simple to throw without falling,-,+
286,False,his wallet is simple to throw the paperwork without falling,+,-
286,True,it is simple to throw the paperwork without falling,-,-
287,True,his wallet is simple to throw quickly,+,+
287,False,it is simple to throw quickly,-,+
287,False,his wallet is simple to throw the paperwork quickly,+,-
287,True,it is simple to throw the paperwork quickly,-,-
288,True,his wallet is simple to lift carefully,+,+
288,False,it is simple to lift carefully,-,+
288,False,his wallet is simple to lift your jacket carefully,+,-
288,True,it is simple to lift your jacket carefully,-,-
289,True,his wallet is simple to lift without falling,+,+
289,False,it is simple to lift without falling,-,+
289,False,his wallet is simple to lift your jacket without falling,+,-
289,True,it is simple to lift your jacket without falling,-,-
290,True,his wallet is simple to lift quickly,+,+
290,False,it is simple to lift quickly,-,+
290,False,his wallet is simple to lift your jacket quickly,+,-
290,True,it is simple to lift your jacket quickly,-,-
291,True,his wallet is simple to lift carefully,+,+
291,False,it is simple to lift carefully,-,+
291,False,his wallet is simple to lift a phone carefully,+,-
291,True,it is simple to lift a phone carefully,-,-
292,True,his wallet is simple to lift without falling,+,+
292,False,it is simple to lift without falling,-,+
292,False,his wallet is simple to lift a phone without falling,+,-
292,True,it is simple to lift a phone without falling,-,-
293,True,his wallet is simple to lift quickly,+,+
293,False,it is simple to lift quickly,-,+
293,False,his wallet is simple to lift a phone quickly,+,-
293,True,it is simple to lift a phone quickly,-,-
294,True,his wallet is simple to lift carefully,+,+
294,False,it is simple to lift carefully,-,+
294,False,his wallet is simple to lift the paperwork carefully,+,-
294,True,it is simple to lift the paperwork carefully,-,-
295,True,his wallet is simple to lift without falling,+,+
295,False,it is simple to lift without falling,-,+
295,False,his wallet is simple to lift the paperwork without falling,+,-
295,True,it is simple to lift the paperwork without falling,-,-
296,True,his wallet is simple to lift quickly,+,+
296,False,it is simple to lift quickly,-,+
296,False,his wallet is simple to lift the paperwork quickly,+,-
296,True,it is simple to lift the paperwork quickly,-,-
297,True,his wallet is embarrassing to steal carefully,+,+
297,False,it is embarrassing to steal carefully,-,+
297,False,his wallet is embarrassing to steal your jacket carefully,+,-
297,True,it is embarrassing to steal your jacket carefully,-,-
298,True,his wallet is embarrassing to steal without falling,+,+
298,False,it is embarrassing to steal without falling,-,+
298,False,his wallet is embarrassing to steal your jacket without falling,+,-
298,True,it is embarrassing to steal your jacket without falling,-,-
299,True,his wallet is embarrassing to steal quickly,+,+
299,False,it is embarrassing to steal quickly,-,+
299,False,his wallet is embarrassing to steal your jacket quickly,+,-
299,True,it is embarrassing to steal your jacket quickly,-,-
300,True,his wallet is embarrassing to steal carefully,+,+
300,False,it is embarrassing to steal carefully,-,+
300,False,his wallet is embarrassing to steal a phone carefully,+,-
300,True,it is embarrassing to steal a phone carefully,-,-
301,True,his wallet is embarrassing to steal without falling,+,+
