group,grammatical,sentence,a condition,b condition
916,False,It is surprising that Michelle threw the box that transported without falling,-,+
916,False,It is these cakes that Michelle threw the box that transported the paperwork without falling,+,-
916,True,It is surprising that Michelle threw the box that transported the paperwork without falling,-,-
917,False,It is these cakes that Michelle threw the box that transported quickly,+,+
917,False,It is surprising that Michelle threw the box that transported quickly,-,+
917,False,It is these cakes that Michelle threw the box that transported the paperwork quickly,+,-
917,True,It is surprising that Michelle threw the box that transported the paperwork quickly,-,-
918,False,It is these cakes that Michelle threw this truck that hauled carefully,+,+
918,False,It is surprising that Michelle threw this truck that hauled carefully,-,+
918,False,It is these cakes that Michelle threw this truck that hauled your jacket carefully,+,-
918,True,It is surprising that Michelle threw this truck that hauled your jacket carefully,-,-
919,False,It is these cakes that Michelle threw this truck that hauled without falling,+,+
919,False,It is surprising that Michelle threw this truck that hauled without falling,-,+
919,False,It is these cakes that Michelle threw this truck that hauled your jacket without falling,+,-
919,True,It is surprising that Michelle threw this truck that hauled your jacket without falling,-,-
920,False,It is these cakes that Michelle threw this truck that hauled quickly,+,+
920,False,It is surprising that Michelle threw this truck that hauled quickly,-,+
920,False,It is these cakes that Michelle threw this truck that hauled your jacket quickly,+,-
920,True,It is surprising that Michelle threw this truck that hauled your jacket quickly,-,-
921,False,It is these cakes that Michelle threw this truck that hauled carefully,+,+
921,False,It is surprising that Michelle threw this truck that hauled carefully,-,+
921,False,It is these cakes that Michelle threw this truck that hauled a phone carefully,+,-
921,True,It is surprising that Michelle threw this truck that hauled a phone carefully,-,-
922,False,It is these cakes that Michelle threw this truck that hauled without falling,+,+
922,False,It is surprising that Michelle threw this truck that hauled without falling,-,+
922,False,It is these cakes that Michelle threw this truck that hauled a phone without falling,+,-
922,True,It is surprising that Michelle threw this truck that hauled a phone without falling,-,-
923,False,It is these cakes that Michelle threw this truck that hauled quickly,+,+
923,False,It is surprising that Michelle threw this truck that hauled quickly,-,+
923,False,It is these cakes that Michelle threw this truck that hauled a phone quickly,+,-
923,True,It is surprising that Michelle threw this truck that hauled a phone quickly,-,-
924,False,It is these cakes that Michelle threw this truck that hauled carefully,+,+
924,False,It is surprising that Michelle threw this truck that hauled carefully,-,+
924,False,It is these cakes that Michelle threw this truck that hauled the paperwork carefully,+,-
924,True,It is surprising that Michelle threw this truck that hauled the paperwork carefully,-,-
925,False,It is these cakes that Michelle threw this truck that hauled without falling,+,+
925,False,It is surprising that Michelle threw this truck that hauled without falling,-,+
925,False,It is these cakes that Michelle threw this truck that hauled the paperwork without falling,+,-
925,True,It is surprising that Michelle threw this truck that hauled the paperwork without falling,-,-
926,False,It is these cakes that Michelle threw this truck that hauled quickly,+,+
926,False,It is surprising that Michelle threw this truck that hauled quickly,-,+
926,False,It is these cakes that Michelle threw this truck that hauled the paperwork quickly,+,-
926,True,It is surprising that Michelle threw this truck that hauled the paperwork quickly,-,-
927,False,It is these cakes that Michelle threw this truck that had carefully,+,+
927,False,It is surprising that Michelle threw this truck that had carefully,-,+
927,False,It is these cakes that Michelle threw this truck that had your jacket carefully,+,-
927,True,It is surprising that Michelle threw this truck that had your jacket carefully,-,-
928,False,It is these cakes that Michelle threw this truck that had without falling,+,+
928,False,It is surprising that Michelle threw this truck that had without falling,-,+
928,False,It is these cakes that Michelle threw this truck that had your jacket without falling,+,-
928,True,It is surprising that Michelle threw this truck that had your jacket without falling,-,-
929,False,It is these cakes that Michelle threw this truck that had quickly,+,+
929,False,It is surprising that Michelle threw this truck that had quickly,-,+
929,False,It is these cakes that Michelle threw this truck that had your jacket quickly,+,-
929,True,It is surprising that Michelle threw this truck that had your jacket quickly,-,-
930,False,It is these cakes that Michelle threw this truck that had carefully,+,+
930,False,It is surprising that Michelle threw this truck that had carefully,-,+
930,False,It is these cakes that Michelle threw this truck that had a phone carefully,+,-
930,True,It is surprising that Michelle threw this truck that had a phone carefully,-,-
931,False,It is these cakes that Michelle threw this truck that had without falling,+,+
931,False,It is surprising that Michelle threw this truck that had without falling,-,+
931,False,It is these cakes that Michelle threw this truck that had a phone without falling,+,-
931,True,It is surprising that Michelle threw this truck that had a phone without falling,-,-
932,False,It is these cakes that Michelle threw this truck that had quickly,+,+
932,False,It is surprising that Michelle threw this truck that had quickly,-,+
932,False,It is these cakes that Michelle threw this truck that had a phone quickly,+,-
932,True,It is surprising that Michelle threw this truck that had a phone quickly,-,-
933,False,It is these cakes that Michelle threw this truck that had carefully,+,+
933,False,It is surprising that Michelle threw this truck that had carefully,-,+
933,False,It is these cakes that Michelle threw this truck that had the paperwork carefully,+,-
933,True,It is surprising that Michelle threw this truck that had the paperwork carefully,-,-
934,False,It is these cakes that Michelle threw this truck that had without falling,+,+
934,False,It is surprising that Michelle threw this truck that had without falling,-,+
934,False,It is these cakes that Michelle threw this truck that had the paperwork without falling,+,-
934,True,It is surprising that Michelle threw this truck that had the paperwork without falling,-,-
935,False,It is these cakes that Michelle threw this truck that had quickly,+,+
935,False,It is surprising that Michelle threw this truck that had quickly,-,+
935,False,It is these cakes that Michelle threw this truck that had the paperwork quickly,+,-
935,True,It is surprising that Michelle threw this truck that had the paperwork quickly,-,-
936,False,It is these cakes that Michelle threw this truck that transported carefully,+,+
936,False,It is surprising that Michelle threw this truck that transported carefully,-,+
936,False,It is these cakes that Michelle threw this truck that transported your jacket carefully,+,-
936,True,It is surprising that Michelle threw this truck that transported your jacket carefully,-,-
937,False,It is these cakes that Michelle threw this truck that transported without falling,+,+
937,False,It is surprising that Michelle threw this truck that transported without falling,-,+
937,False,It is these cakes that Michelle threw this truck that transported your jacket without falling,+,-
937,True,It is surprising that Michelle threw this truck that transported your jacket without falling,-,-
938,False,It is these cakes that Michelle threw this truck that transported quickly,+,+
938,False,It is surprising that Michelle threw this truck that transported quickly,-,+
938,False,It is these cakes that Michelle threw this truck that transported your jacket quickly,+,-
938,True,It is surprising that Michelle threw this truck that transported your jacket quickly,-,-
939,False,It is these cakes that Michelle threw this truck that transported carefully,+,+
939,False,It is surprising that Michelle threw this truck that transported carefully,-,+
939,False,It is these cakes that Michelle threw this truck that transported a phone carefully,+,-
939,True,It is surprising that Michelle threw this truck that transported a phone carefully,-,-
940,False,It is these cakes that Michelle threw this truck that transported without falling,+,+
940,False,It is surprising that Michelle threw this truck that transported without falling,-,+
940,False,It is these cakes that Michelle threw this truck that transported a phone without falling,+,-
940,True,It is surprising that Michelle threw this truck that transported a phone without falling,-,-
941,False,It is these cakes that Michelle threw this truck that transported quickly,+,+
941,False,It is surprising that Michelle threw this truck that transported quickly,-,+
941,False,It is these cakes that Michelle threw this truck that transported a phone quickly,+,-
941,True,It is surprising that Michelle threw this truck that transported a phone quickly,-,-
942,False,It is these cakes that Michelle threw this truck that transported carefully,+,+
942,False,It is surprising that Michelle threw this truck that transported carefully,-,+
942,False,It is these cakes that Michelle threw this truck that transported the paperwork carefully,+,-
942,True,It is surprising that Michelle threw this truck that transported the paperwork carefully,-,-
943,False,It is these cakes that Michelle threw this truck that transported without falling,+,+
943,False,It is surprising that Michelle threw this truck that transported without falling,-,+
943,False,It is these cakes that Michelle threw this truck that transported the paperwork without falling,+,-
943,True,It is surprising that Michelle threw this truck that transported the paperwork without falling,-,-
944,False,It is these cakes that Michelle threw this truck that transported quickly,+,+
944,False,It is surprising that Michelle threw this truck that transported quickly,-,+
944,False,It is these cakes that Michelle threw this truck that transported the paperwork quickly,+,-
944,True,It is surprising that Michelle threw this truck that transported the paperwork quickly,-,-
945,False,It is these cakes that Michelle threw her backpack that hauled carefully,+,+
945,False,It is surprising that Michelle threw her backpack that hauled carefully,-,+
945,False,It is these cakes that Michelle threw her backpack that hauled your jacket carefully,+,-
945,True,It is surprising that Michelle threw her backpack that hauled your jacket carefully,-,-
946,False,It is these cakes that Michelle threw her backpack that hauled without falling,+,+
946,False,It is surprising that Michelle threw her backpack that hauled without falling,-,+
946,False,It is these cakes that Michelle threw her backpack that hauled your jacket without falling,+,-
946,True,It is surprising that Michelle threw her backpack that hauled your jacket without falling,-,-
947,False,It is these cakes that Michelle threw her backpack that hauled quickly,+,+
947,False,It is surprising that Michelle threw her backpack that hauled quickly,-,+
947,False,It is these cakes that Michelle threw her backpack that hauled your jacket quickly,+,-
947,True,It is surprising that Michelle threw her backpack that hauled your jacket quickly,-,-
948,False,It is these cakes that Michelle threw her backpack that hauled carefully,+,+
948,False,It is surprising that Michelle threw her backpack that hauled carefully,-,+
948,False,It is these cakes that Michelle threw her backpack that hauled a phone carefully,+,-
948,True,It is surprising that Michelle threw her backpack that hauled a phone carefully,-,-
949,False,It is these cakes that Michelle threw her backpack that hauled without falling,+,+
949,False,It is surprising that Michelle threw her backpack that hauled without falling,-,+
949,False,It is these cakes that Michelle threw her backpack that hauled a phone without falling,+,-
949,True,It is surprising that Michelle threw her backpack that hauled a phone without falling,-,-
950,False,It is these cakes that Michelle threw her backpack that hauled quickly,+,+
950,False,It is surprising that Michelle threw her backpack that hauled quickly,-,+
950,False,It is these cakes that Michelle threw her backpack that hauled a phone quickly,+,-
950,True,It is surprising that Michelle threw her backpack that hauled a phone quickly,-,-
951,False,It is these cakes that Michelle threw her backpack that hauled carefully,+,+
951,False,It is surprising that Michelle threw her backpack that hauled carefully,-,+
951,False,It is these cakes that Michelle threw her backpack that hauled the paperwork carefully,+,-
951,True,It is surprising that Michelle threw her backpack that hauled the paperwork carefully,-,-
952,False,It is these cakes that Michelle threw her backpack that hauled without falling,+,+
952,False,It is surprising that Michelle threw her backpack that hauled without falling,-,+
952,False,It is these cakes that Michelle threw her backpack that hauled the paperwork without falling,+,-
952,True,It is surprising that Michelle threw her backpack that hauled the paperwork without falling,-,-
953,False,It is these cakes that Michelle threw her backpack that hauled quickly,+,+
953,False,It is surprising that Michelle threw her backpack that hauled quickly,-,+
953,False,It is these cakes that Michelle threw her backpack that hauled the paperwork quickly,+,-
953,True,It is surprising that Michelle threw her backpack that hauled the paperwork quickly,-,-
954,False,It is these cakes that Michelle threw her backpack that had carefully,+,+
954,False,It is surprising that Michelle threw her backpack that had carefully,-,+
954,False,It is these cakes that Michelle threw her backpack that had your jacket carefully,+,-
954,True,It is surprising that Michelle threw her backpack that had your jacket carefully,-,-
955,False,It is these cakes that Michelle threw her backpack that had without falling,+,+
955,False,It is surprising that Michelle threw her backpack that had without falling,-,+
955,False,It is these cakes that Michelle threw her backpack that had your jacket without falling,+,-
955,True,It is surprising that Michelle threw her backpack that had your jacket without falling,-,-
956,False,It is these cakes that Michelle threw her backpack that had quickly,+,+
956,False,It is surprising that Michelle threw her backpack that had quickly,-,+
956,False,It is these cakes that Michelle threw her backpack that had your jacket quickly,+,-
956,True,It is surprising that Michelle threw her backpack that had your jacket quickly,-,-
957,False,It is these cakes that Michelle threw her backpack that had carefully,+,+
957,False,It is surprising that Michelle threw her backpack that had carefully,-,+
957,False,It is these cakes that Michelle threw her backpack that had a phone carefully,+,-
957,True,It is surprising that Michelle threw her backpack that had a phone carefully,-,-
958,False,It is these cakes that Michelle threw her backpack that had without falling,+,+
958,False,It is surprising that Michelle threw her backpack that had without falling,-,+
958,False,It is these cakes that Michelle threw her backpack that had a phone without falling,+,-
958,True,It is surprising that Michelle threw her backpack that had a phone without falling,-,-
959,False,It is these cakes that Michelle threw her backpack that had quickly,+,+
959,False,It is surprising that Michelle threw her backpack that had quickly,-,+
959,False,It is these cakes that Michelle threw her backpack that had a phone quickly,+,-
959,True,It is surprising that Michelle threw her backpack that had a phone quickly,-,-
960,False,It is these cakes that Michelle threw her backpack that had carefully,+,+
960,False,It is surprising that Michelle threw her backpack that had carefully,-,+
960,False,It is these cakes that Michelle threw her backpack that had the paperwork carefully,+,-
960,True,It is surprising that Michelle threw her backpack that had the paperwork carefully,-,-
961,False,It is these cakes that Michelle threw her backpack that had without falling,+,+
961,False,It is surprising that Michelle threw her backpack that had without falling,-,+
961,False,It is these cakes that Michelle threw her backpack that had the paperwork without falling,+,-
961,True,It is surprising that Michelle threw her backpack that had the paperwork without falling,-,-
962,False,It is these cakes that Michelle threw her backpack that had quickly,+,+
962,False,It is surprising that Michelle threw her backpack that had quickly,-,+
962,False,It is these cakes that Michelle threw her backpack that had the paperwork quickly,+,-
962,True,It is surprising that Michelle threw her backpack that had the paperwork quickly,-,-
963,False,It is these cakes that Michelle threw her backpack that transported carefully,+,+
963,False,It is surprising that Michelle threw her backpack that transported carefully,-,+
963,False,It is these cakes that Michelle threw her backpack that transported your jacket carefully,+,-
963,True,It is surprising that Michelle threw her backpack that transported your jacket carefully,-,-
964,False,It is these cakes that Michelle threw her backpack that transported without falling,+,+
964,False,It is surprising that Michelle threw her backpack that transported without falling,-,+
964,False,It is these cakes that Michelle threw her backpack that transported your jacket without falling,+,-
964,True,It is surprising that Michelle threw her backpack that transported your jacket without falling,-,-
965,False,It is these cakes that Michelle threw her backpack that transported quickly,+,+
965,False,It is surprising that Michelle threw her backpack that transported quickly,-,+
965,False,It is these cakes that Michelle threw her backpack that transported your jacket quickly,+,-
965,True,It is surprising that Michelle threw her backpack that transported your jacket quickly,-,-
966,False,It is these cakes that Michelle threw her backpack that transported carefully,+,+
966,False,It is surprising that Michelle threw her backpack that transported carefully,-,+
966,False,It is these cakes that Michelle threw her backpack that transported a phone carefully,+,-
966,True,It is surprising that Michelle threw her backpack that transported a phone carefully,-,-
967,False,It is these cakes that Michelle threw her backpack that transported without falling,+,+
967,False,It is surprising that Michelle threw her backpack that transported without falling,-,+
967,False,It is these cakes that Michelle threw her backpack that transported a phone without falling,+,-
967,True,It is surprising that Michelle threw her backpack that transported a phone without falling,-,-
968,False,It is these cakes that Michelle threw her backpack that transported quickly,+,+
968,False,It is surprising that Michelle threw her backpack that transported quickly,-,+
968,False,It is these cakes that Michelle threw her backpack that transported a phone quickly,+,-
968,True,It is surprising that Michelle threw her backpack that transported a phone quickly,-,-
969,False,It is these cakes that Michelle threw her backpack that transported carefully,+,+
969,False,It is surprising that Michelle threw her backpack that transported carefully,-,+
969,False,It is these cakes that Michelle threw her backpack that transported the paperwork carefully,+,-
969,True,It is surprising that Michelle threw her backpack that transported the paperwork carefully,-,-
970,False,It is these cakes that Michelle threw her backpack that transported without falling,+,+
970,False,It is surprising that Michelle threw her backpack that transported without falling,-,+
970,False,It is these cakes that Michelle threw her backpack that transported the paperwork without falling,+,-
970,True,It is surprising that Michelle threw her backpack that transported the paperwork without falling,-,-
971,False,It is these cakes that Michelle threw her backpack that transported quickly,+,+
971,False,It is surprising that Michelle threw her backpack that transported quickly,-,+
971,False,It is these cakes that Michelle threw her backpack that transported the paperwork quickly,+,-
971,True,It is surprising that Michelle threw her backpack that transported the paperwork quickly,-,-
972,False,It is these cakes that Susan lifted the box that hauled carefully,+,+
972,False,It is annoying that Susan lifted the box that hauled carefully,-,+
972,False,It is these cakes that Susan lifted the box that hauled your jacket carefully,+,-
972,True,It is annoying that Susan lifted the box that hauled your jacket carefully,-,-
973,False,It is these cakes that Susan lifted the box that hauled without falling,+,+
973,False,It is annoying that Susan lifted the box that hauled without falling,-,+
973,False,It is these cakes that Susan lifted the box that hauled your jacket without falling,+,-
973,True,It is annoying that Susan lifted the box that hauled your jacket without falling,-,-
974,False,It is these cakes that Susan lifted the box that hauled quickly,+,+
974,False,It is annoying that Susan lifted the box that hauled quickly,-,+
974,False,It is these cakes that Susan lifted the box that hauled your jacket quickly,+,-
974,True,It is annoying that Susan lifted the box that hauled your jacket quickly,-,-
975,False,It is these cakes that Susan lifted the box that hauled carefully,+,+
975,False,It is annoying that Susan lifted the box that hauled carefully,-,+
975,False,It is these cakes that Susan lifted the box that hauled a phone carefully,+,-
975,True,It is annoying that Susan lifted the box that hauled a phone carefully,-,-
976,False,It is these cakes that Susan lifted the box that hauled without falling,+,+
976,False,It is annoying that Susan lifted the box that hauled without falling,-,+
976,False,It is these cakes that Susan lifted the box that hauled a phone without falling,+,-
976,True,It is annoying that Susan lifted the box that hauled a phone without falling,-,-
977,False,It is these cakes that Susan lifted the box that hauled quickly,+,+
977,False,It is annoying that Susan lifted the box that hauled quickly,-,+
977,False,It is these cakes that Susan lifted the box that hauled a phone quickly,+,-
977,True,It is annoying that Susan lifted the box that hauled a phone quickly,-,-
978,False,It is these cakes that Susan lifted the box that hauled carefully,+,+
978,False,It is annoying that Susan lifted the box that hauled carefully,-,+
978,False,It is these cakes that Susan lifted the box that hauled the paperwork carefully,+,-
978,True,It is annoying that Susan lifted the box that hauled the paperwork carefully,-,-
979,False,It is these cakes that Susan lifted the box that hauled without falling,+,+
979,False,It is annoying that Susan lifted the box that hauled without falling,-,+
979,False,It is these cakes that Susan lifted the box that hauled the paperwork without falling,+,-
979,True,It is annoying that Susan lifted the box that hauled the paperwork without falling,-,-
980,False,It is these cakes that Susan lifted the box that hauled quickly,+,+
980,False,It is annoying that Susan lifted the box that hauled quickly,-,+
980,False,It is these cakes that Susan lifted the box that hauled the paperwork quickly,+,-
980,True,It is annoying that Susan lifted the box that hauled the paperwork quickly,-,-
981,False,It is these cakes that Susan lifted the box that had carefully,+,+
981,False,It is annoying that Susan lifted the box that had carefully,-,+
981,False,It is these cakes that Susan lifted the box that had your jacket carefully,+,-
981,True,It is annoying that Susan lifted the box that had your jacket carefully,-,-
982,False,It is these cakes that Susan lifted the box that had without falling,+,+
982,False,It is annoying that Susan lifted the box that had without falling,-,+
982,False,It is these cakes that Susan lifted the box that had your jacket without falling,+,-
982,True,It is annoying that Susan lifted the box that had your jacket without falling,-,-
983,False,It is these cakes that Susan lifted the box that had quickly,+,+
983,False,It is annoying that Susan lifted the box that had quickly,-,+
983,False,It is these cakes that Susan lifted the box that had your jacket quickly,+,-
983,True,It is annoying that Susan lifted the box that had your jacket quickly,-,-
984,False,It is these cakes that Susan lifted the box that had carefully,+,+
984,False,It is annoying that Susan lifted the box that had carefully,-,+
984,False,It is these cakes that Susan lifted the box that had a phone carefully,+,-
984,True,It is annoying that Susan lifted the box that had a phone carefully,-,-
985,False,It is these cakes that Susan lifted the box that had without falling,+,+
985,False,It is annoying that Susan lifted the box that had without falling,-,+
985,False,It is these cakes that Susan lifted the box that had a phone without falling,+,-
985,True,It is annoying that Susan lifted the box that had a phone without falling,-,-
986,False,It is these cakes that Susan lifted the box that had quickly,+,+
986,False,It is annoying that Susan lifted the box that had quickly,-,+
986,False,It is these cakes that Susan lifted the box that had a phone quickly,+,-
986,True,It is annoying that Susan lifted the box that had a phone quickly,-,-
987,False,It is these cakes that Susan lifted the box that had carefully,+,+
987,False,It is annoying that Susan lifted the box that had carefully,-,+
987,False,It is these cakes that Susan lifted the box that had the paperwork carefully,+,-
987,True,It is annoying that Susan lifted the box that had the paperwork carefully,-,-
988,False,It is these cakes that Susan lifted the box that had without falling,+,+
988,False,It is annoying that Susan lifted the box that had without falling,-,+
988,False,It is these cakes that Susan lifted the box that had the paperwork without falling,+,-
988,True,It is annoying that Susan lifted the box that had the paperwork without falling,-,-
989,False,It is these cakes that Susan lifted the box that had quickly,+,+
989,False,It is annoying that Susan lifted the box that had quickly,-,+
989,False,It is these cakes that Susan lifted the box that had the paperwork quickly,+,-
989,True,It is annoying that Susan lifted the box that had the paperwork quickly,-,-
990,False,It is these cakes that Susan lifted the box that transported carefully,+,+
990,False,It is annoying that Susan lifted the box that transported carefully,-,+
990,False,It is these cakes that Susan lifted the box that transported your jacket carefully,+,-
990,True,It is annoying that Susan lifted the box that transported your jacket carefully,-,-
991,False,It is these cakes that Susan lifted the box that transported without falling,+,+
991,False,It is annoying that Susan lifted the box that transported without falling,-,+
991,False,It is these cakes that Susan lifted the box that transported your jacket without falling,+,-
991,True,It is annoying that Susan lifted the box that transported your jacket without falling,-,-
992,False,It is these cakes that Susan lifted the box that transported quickly,+,+
992,False,It is annoying that Susan lifted the box that transported quickly,-,+
992,False,It is these cakes that Susan lifted the box that transported your jacket quickly,+,-
992,True,It is annoying that Susan lifted the box that transported your jacket quickly,-,-
993,False,It is these cakes that Susan lifted the box that transported carefully,+,+
993,False,It is annoying that Susan lifted the box that transported carefully,-,+
993,False,It is these cakes that Susan lifted the box that transported a phone carefully,+,-
993,True,It is annoying that Susan lifted the box that transported a phone carefully,-,-
994,False,It is these cakes that Susan lifted the box that transported without falling,+,+
994,False,It is annoying that Susan lifted the box that transported without falling,-,+
994,False,It is these cakes that Susan lifted the box that transported a phone without falling,+,-
994,True,It is annoying that Susan lifted the box that transported a phone without falling,-,-
995,False,It is these cakes that Susan lifted the box that transported quickly,+,+
995,False,It is annoying that Susan lifted the box that transported quickly,-,+
995,False,It is these cakes that Susan lifted the box that transported a phone quickly,+,-
995,True,It is annoying that Susan lifted the box that transported a phone quickly,-,-
996,False,It is these cakes that Susan lifted the box that transported carefully,+,+
996,False,It is annoying that Susan lifted the box that transported carefully,-,+
996,False,It is these cakes that Susan lifted the box that transported the paperwork carefully,+,-
996,True,It is annoying that Susan lifted the box that transported the paperwork carefully,-,-
997,False,It is these cakes that Susan lifted the box that transported without falling,+,+
997,False,It is annoying that Susan lifted the box that transported without falling,-,+
997,False,It is these cakes that Susan lifted the box that transported the paperwork without falling,+,-
997,True,It is annoying that Susan lifted the box that transported the paperwork without falling,-,-
998,False,It is these cakes that Susan lifted the box that transported quickly,+,+
998,False,It is annoying that Susan lifted the box that transported quickly,-,+
998,False,It is these cakes that Susan lifted the box that transported the paperwork quickly,+,-
998,True,It is annoying that Susan lifted the box that transported the paperwork quickly,-,-
999,False,It is these cakes that Susan lifted this truck that hauled carefully,+,+
999,False,It is annoying that Susan lifted this truck that hauled carefully,-,+
999,False,It is these cakes that Susan lifted this truck that hauled your jacket carefully,+,-
999,True,It is annoying that Susan lifted this truck that hauled your jacket carefully,-,-
1000,False,It is these cakes that Susan lifted this truck that hauled without falling,+,+
1000,False,It is annoying that Susan lifted this truck that hauled without falling,-,+
1000,False,It is these cakes that Susan lifted this truck that hauled your jacket without falling,+,-
1000,True,It is annoying that Susan lifted this truck that hauled your jacket without falling,-,-
1001,False,It is these cakes that Susan lifted this truck that hauled quickly,+,+
1001,False,It is annoying that Susan lifted this truck that hauled quickly,-,+
1001,False,It is these cakes that Susan lifted this truck that hauled your jacket quickly,+,-
1001,True,It is annoying that Susan lifted this truck that hauled your jacket quickly,-,-
1002,False,It is these cakes that Susan lifted this truck that hauled carefully,+,+
1002,False,It is annoying that Susan lifted this truck that hauled carefully,-,+
1002,False,It is these cakes that Susan lifted this truck that hauled a phone carefully,+,-
1002,True,It is annoying that Susan lifted this truck that hauled a phone carefully,-,-
1003,False,It is these cakes that Susan lifted this truck that hauled without falling,+,+
1003,False,It is annoying that Susan lifted this truck that hauled without falling,-,+
1003,False,It is these cakes that Susan lifted this truck that hauled a phone without falling,+,-
1003,True,It is annoying that Susan lifted this truck that hauled a phone without falling,-,-
1004,False,It is these cakes that Susan lifted this truck that hauled quickly,+,+
1004,False,It is annoying that Susan lifted this truck that hauled quickly,-,+
1004,False,It is these cakes that Susan lifted this truck that hauled a phone quickly,+,-
1004,True,It is annoying that Susan lifted this truck that hauled a phone quickly,-,-
1005,False,It is these cakes that Susan lifted this truck that hauled carefully,+,+
1005,False,It is annoying that Susan lifted this truck that hauled carefully,-,+
1005,False,It is these cakes that Susan lifted this truck that hauled the paperwork carefully,+,-
1005,True,It is annoying that Susan lifted this truck that hauled the paperwork carefully,-,-
1006,False,It is these cakes that Susan lifted this truck that hauled without falling,+,+
1006,False,It is annoying that Susan lifted this truck that hauled without falling,-,+
1006,False,It is these cakes that Susan lifted this truck that hauled the paperwork without falling,+,-
1006,True,It is annoying that Susan lifted this truck that hauled the paperwork without falling,-,-
1007,False,It is these cakes that Susan lifted this truck that hauled quickly,+,+
1007,False,It is annoying that Susan lifted this truck that hauled quickly,-,+
1007,False,It is these cakes that Susan lifted this truck that hauled the paperwork quickly,+,-
1007,True,It is annoying that Susan lifted this truck that hauled the paperwork quickly,-,-
1008,False,It is these cakes that Susan lifted this truck that had carefully,+,+
1008,False,It is annoying that Susan lifted this truck that had carefully,-,+
1008,False,It is these cakes that Susan lifted this truck that had your jacket carefully,+,-
1008,True,It is annoying that Susan lifted this truck that had your jacket carefully,-,-
1009,False,It is these cakes that Susan lifted this truck that had without falling,+,+
1009,False,It is annoying that Susan lifted this truck that had without falling,-,+
1009,False,It is these cakes that Susan lifted this truck that had your jacket without falling,+,-
1009,True,It is annoying that Susan lifted this truck that had your jacket without falling,-,-
1010,False,It is these cakes that Susan lifted this truck that had quickly,+,+
1010,False,It is annoying that Susan lifted this truck that had quickly,-,+
1010,False,It is these cakes that Susan lifted this truck that had your jacket quickly,+,-
1010,True,It is annoying that Susan lifted this truck that had your jacket quickly,-,-
1011,False,It is these cakes that Susan lifted this truck that had carefully,+,+
1011,False,It is annoying that Susan lifted this truck that had carefully,-,+
1011,False,It is these cakes that Susan lifted this truck that had a phone carefully,+,-
1011,True,It is annoying that Susan lifted this truck that had a phone carefully,-,-
1012,False,It is these cakes that Susan lifted this truck that had without falling,+,+
1012,False,It is annoying that Susan lifted this truck that had without falling,-,+
1012,False,It is these cakes that Susan lifted this truck that had a phone without falling,+,-
1012,True,It is annoying that Susan lifted this truck that had a phone without falling,-,-
1013,False,It is these cakes that Susan lifted this truck that had quickly,+,+
1013,False,It is annoying that Susan lifted this truck that had quickly,-,+
1013,False,It is these cakes that Susan lifted this truck that had a phone quickly,+,-
1013,True,It is annoying that Susan lifted this truck that had a phone quickly,-,-
1014,False,It is these cakes that Susan lifted this truck that had carefully,+,+
1014,False,It is annoying that Susan lifted this truck that had carefully,-,+
1014,False,It is these cakes that Susan lifted this truck that had the paperwork carefully,+,-
1014,True,It is annoying that Susan lifted this truck that had the paperwork carefully,-,-
1015,False,It is these cakes that Susan lifted this truck that had without falling,+,+
1015,False,It is annoying that Susan lifted this truck that had without falling,-,+
1015,False,It is these cakes that Susan lifted this truck that had the paperwork without falling,+,-
1015,True,It is annoying that Susan lifted this truck that had the paperwork without falling,-,-
1016,False,It is these cakes that Susan lifted this truck that had quickly,+,+
1016,False,It is annoying that Susan lifted this truck that had quickly,-,+
1016,False,It is these cakes that Susan lifted this truck that had the paperwork quickly,+,-
1016,True,It is annoying that Susan lifted this truck that had the paperwork quickly,-,-
1017,False,It is these cakes that Susan lifted this truck that transported carefully,+,+
1017,False,It is annoying that Susan lifted this truck that transported carefully,-,+
1017,False,It is these cakes that Susan lifted this truck that transported your jacket carefully,+,-
1017,True,It is annoying that Susan lifted this truck that transported your jacket carefully,-,-
1018,False,It is these cakes that Susan lifted this truck that transported without falling,+,+
1018,False,It is annoying that Susan lifted this truck that transported without falling,-,+
1018,False,It is these cakes that Susan lifted this truck that transported your jacket without falling,+,-
1018,True,It is annoying that Susan lifted this truck that transported your jacket without falling,-,-
1019,False,It is these cakes that Susan lifted this truck that transported quickly,+,+
1019,False,It is annoying that Susan lifted this truck that transported quickly,-,+
1019,False,It is these cakes that Susan lifted this truck that transported your jacket quickly,+,-
1019,True,It is annoying that Susan lifted this truck that transported your jacket quickly,-,-
1020,False,It is these cakes that Susan lifted this truck that transported carefully,+,+
1020,False,It is annoying that Susan lifted this truck that transported carefully,-,+
1020,False,It is these cakes that Susan lifted this truck that transported a phone carefully,+,-
1020,True,It is annoying that Susan lifted this truck that transported a phone carefully,-,-
1021,False,It is these cakes that Susan lifted this truck that transported without falling,+,+
1021,False,It is annoying that Susan lifted this truck that transported without falling,-,+
1021,False,It is these cakes that Susan lifted this truck that transported a phone without falling,+,-
1021,True,It is annoying that Susan lifted this truck that transported a phone without falling,-,-
1022,False,It is these cakes that Susan lifted this truck that transported quickly,+,+
1022,False,It is annoying that Susan lifted this truck that transported quickly,-,+
1022,False,It is these cakes that Susan lifted this truck that transported a phone quickly,+,-
1022,True,It is annoying that Susan lifted this truck that transported a phone quickly,-,-
